id,date,fed_district_code,charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state
3186576,20171231,6,500,MERIDIAN,UNITED STATES,0,0,CITIZENS NATIONAL BANC CORP.,CITIZENS NAT BANC CORP,1,FRS,MS
3186585,20171231,1,500,HOLYOKE,UNITED STATES,0,0,"PEOPLESBANCORP, MHC",PEOPLESBC MHC,6,FRS,MA
3188860,20171231,12,500,RANCHO SANTA MARGARITA,UNITED STATES,0,0,CALWEST BANCORP,CALWEST BC,1,FRS,CA
3189728,20171231,8,500,SAINT LOUIS,UNITED STATES,0,5493002CZQ5R31KEF909,"BUSINESS BANCSHARES, INC.",BUSINESS BSHRS,1,FRS,MO
3189894,20171231,10,500,CHEYENNE WELLS,UNITED STATES,0,0,"WEED INVESTMENT GROUP, INC.",WEED INV GROUP,1,FRS,CO
3189906,20171231,10,500,DENVER,UNITED STATES,0,0,"FIRST WESTERN FINANCIAL, INC.",FIRST WESTERN FNCL,1,FRS,CO
3190023,20171231,6,500,SAVANNAH,UNITED STATES,0,0,CARVER FINANCIAL CORPORATION,CARVER FC,1,FRS,GA
3191459,20171231,12,500,SALT LAKE CITY,UNITED STATES,0,0,CONTINENTAL BANCORPORATION,CONTINENTAL BC,1,FRS,UT
3191712,20171231,11,500,DALLAS,UNITED STATES,0,0,"TOLLESON WEALTH MANAGEMENT, INC.",TOLLESON WEALTH MGMT,1,FRS,TX
3191721,20171231,11,500,DALLAS,UNITED STATES,3191712,0,"TOLLESON WEALTH MANAGEMENT OF DELAWARE, INC.",TOLLESON WEALTH MGMT DE,1,FRS,TX
3193033,20171231,11,500,MCALLEN,UNITED STATES,0,0,"RIO FINANCIAL SERVICES, INC.",RIO FNCL SVC,1,FRS,TX
3194076,20171231,6,500,ALAPAHA,UNITED STATES,0,0,ALAPAHA HOLDING COMPANY,ALAPAHA HC,1,FRS,GA
3194683,20171231,6,500,CULLMAN,UNITED STATES,0,0,"TRADITIONS BANCSHARES, INC.",TRADITIONS BSHRS,1,FRS,AL
3195297,20171231,12,500,SAN FRANCISCO,UNITED STATES,0,0,MNB HOLDINGS CORPORATION,MNB HC,1,FRS,CA
3195448,20171231,5,500,FREDERICK,UNITED STATES,0,0,"FREDERICK COUNTY BANCORP, INC.",FREDERICK CTY BC,1,FRS,MD
3195756,20171231,1,500,CLINTON,UNITED STATES,0,0,"CLINTON FINANCIAL SERVICES, MHC",CLINTON FNCL SVC MHC,6,FRS,MA
3195765,20171231,1,500,CLINTON,UNITED STATES,3195756,0,"WACHUSETT FINANCIAL SERVICES, INC.",WACHUSETT FNCL SVC,1,FRS,MA
3196584,20171231,5,500,UNION,UNITED STATES,0,0,ARTHUR FINANCIAL CORPORATION,ARTHUR FC,1,FRS,SC
3197835,20171231,1,500,BEVERLY,UNITED STATES,0,0,"BEVERLY FINANCIAL, MHC",BEVERLY FNCL MHC,6,FRS,MA
3198515,20171231,3,500,DOYLESTOWN,UNITED STATES,3200463,0,PENN COMMUNITY FINANCIAL CORPORATION,PENN CMNTY FC,1,FRS,PA
3198935,20171231,12,500,LAKE HAVASU CITY,UNITED STATES,0,0,STATE BANK CORP.,STATE BK CORP,1,FRS,AZ
3199585,20171231,10,500,COFFEYVILLE,UNITED STATES,0,0,"COFFEYVILLE BANCORP, INC.",COFFEYVILLE BC,1,FRS,KS
3199790,20171231,8,500,BOONVILLE,UNITED STATES,0,0,PEOPLES BANCSHARES CORP,PEOPLES BSHRS CORP,1,FRS,IN
3199820,20171231,8,500,LEBANON,UNITED STATES,0,0,"CORNERSTONE BANCSHARES, INC.",CORNERSTONE BSHRS,1,FRS,MO
3200221,20171231,5,500,BOWIE,UNITED STATES,0,0,"OLD LINE BANCSHARES, INC.",OLD LINE BSHRS,1,FRS,MD
3200230,20171231,2,500,NEW YORK,UNITED STATES,0,0,"COUNTRY BANK HOLDING COMPANY, INC.",COUNTRY BHC,1,FRS,NY
3200463,20171231,3,500,DOYLESTOWN,UNITED STATES,0,0,PENN COMMUNITY MUTUAL HOLDINGS INC,PENN CMNTY MUT HOLDS,6,FRS,PA
3200874,20171231,6,500,FROSTPROOF,UNITED STATES,0,0,CITIZENS BANKING CORPORATION,CITIZENS BKG CORP,1,FRS,FL
3201086,20171231,10,500,LIBERTY,UNITED STATES,0,0,"PAGE BANCSHARES, INC.",PAGE BSHRS,1,FRS,MO
3202832,20171231,8,500,ELDORADO,UNITED STATES,0,549300QNH1CG2ZGLWQ76,BANTERRA CORP,BANTERRA CORP,1,FRS,IL
3203008,20171231,12,500,EVERETT,UNITED STATES,0,0,COASTAL FINANCIAL CORPORATION,COASTAL FNCL CORP,1,FRS,WA
3203138,20171231,11,500,NATCHITOCHES,UNITED STATES,0,0,"GRANT BANCSHARES, INC.",GRANT BSHRS,1,FRS,LA
3203884,20171231,6,500,DAVIE,UNITED STATES,0,0,"FLORIDIAN COMMUNITY HOLDINGS, INC.",FLORIDIAN CMNTY HOLD,1,FRS,FL
3203987,20171231,7,500,BUFFALO GROVE,UNITED STATES,0,0,NORTHWEST EQUITY CORP.,NORTHWEST EQT CORP,1,FRS,IL
3207613,20171231,9,500,BAXTER,UNITED STATES,0,549300HZ4Z81F1DLTB58,GREAT RIVER HOLDING COMPANY,GREAT RIVER HC,1,FRS,MN
3207659,20171231,5,500,DUNN,UNITED STATES,0,0,SELECT BANCORP INC.,SELECT BC,1,FRS,NC
3207912,20171231,9,500,MINNETONKA,UNITED STATES,0,0,"SIGNATURE BANCSHARES, INC.",SIGNATURE BSHRS,1,FRS,MN
3210369,20171231,8,500,KAMPSVILLE,UNITED STATES,0,0,KAMPSVILLE BANCSHARES INC,KAMPSVILLE BSHRS,1,FRS,IL
3211012,20171231,11,500,LAREDO,UNITED STATES,0,0,"VISION BANCSHARES, INC.",VISION BSHRS,1,FRS,TX
3211601,20171231,5,500,FAIRMONT,UNITED STATES,0,549300KSUQ2FUU1X2O74,MVB FINANCIAL CORP.,MVB FC,1,FRS,WV
3212091,20171231,2,500,NEW YORK,UNITED STATES,0,0,NEW YORK PRIVATE BANK & TRUST CORPORATION,NEW YORK PRIV B&TR CORP,1,FRS,NY
3212943,20171231,1,500,SOUTH WEYMOUTH,UNITED STATES,0,0,SOUTH SHORE BANCORP MHC,SOUTH SHORE BC MHC,6,FRS,MA
3212952,20171231,1,500,SOUTH WEYMOUTH,UNITED STATES,3212943,0,"SOUTH SHORE BANCORP, INC.",SOUTH SHORE BC,1,FRS,MA
3213324,20171231,6,500,BAXLEY,UNITED STATES,0,0,"COMMUNITY BANK OF GEORGIA, INC.",COMMUNITY BK OF GA,1,FRS,GA
3213847,20171231,6,500,ASHLAND CITY,UNITED STATES,0,0,"TENNESSEE COMMUNITY BANK HOLDINGS, INC.",TENNESSEE CMNTY BK HOLDS,1,FRS,TN
3213892,20171231,4,500,NEW MATAMORAS,UNITED STATES,0,0,"PSB HOLDINGS, INC.",PSB HOLD INC,1,FRS,OH
3213922,20171231,11,500,EL CAMPO,UNITED STATES,0,0,"NEWFIRST FINANCIAL GROUP, INC.",NEWFIRST FNCL GROUP,1,FRS,TX
3216754,20171231,8,500,CASSVILLE,UNITED STATES,0,0,"FREEDOM BANCSHARES OF SOUTHERN MISSOURI, INC.",FREEDOM BSHRS OF SOUTHERN MO,1,FRS,MO
3217032,20171231,5,500,LYNCHBURG,UNITED STATES,0,0,"BANK OF THE JAMES FINANCIAL GROUP, INC.",BANK OF THE JAMES FNCL GROUP,1,FRS,VA
3217180,20171231,8,500,SALEM,UNITED STATES,0,0,IUKA BANCSHARES INC,IUKA BSHRS,1,FRS,IL
3217537,20171231,5,500,WEST UNION,UNITED STATES,0,0,"CORNERSTONE FINANCIAL SERVICES, INC.",CORNERSTONE FS,1,FRS,WV
3218543,20171231,11,500,CORSICANA,UNITED STATES,0,0,"CITY BANCSHARES, INC.",CITY BSHRS,1,FRS,TX
3219474,20171231,5,500,BLACKSTONE,UNITED STATES,0,0,"CITIZENS BANCORP OF VIRGINIA, INC.",CITIZENS BC OF VA,1,FRS,VA
3219577,20171231,10,500,MARYSVILLE,UNITED STATES,0,549300VLRXPGRH65R132,"UBT BANCSHARES, INC.",UBT BSHRS,1,FRS,KS
3220274,20171231,11,500,HILLSBORO,UNITED STATES,0,0,"HILLSBORO BANCSHARES, INC.",HILLSBORO BSHRS,1,FRS,TX
3220836,20171231,11,500,DAINGERFIELD,UNITED STATES,0,549300XBE6SPTN0H1R02,DAINGERFIELD HOLDING COMPANY,DAINGERFIELD HC,1,FRS,TX
3223293,20171231,7,500,SAGINAW,UNITED STATES,0,0,"1ST STATE FINANCIAL, LTD.",1ST ST FNCL,1,FRS,MI
3223396,20171231,9,500,MENDOTA HEIGHTS,UNITED STATES,0,0,"GATEWAY BANCORPORATION, INC.",GATEWAY BC,1,FRS,MN
3223828,20171231,6,500,JACKSONVILLE,UNITED STATES,0,0,"FLORIDA CAPITAL GROUP, INC.",FLORIDA CAP GRP,1,FRS,FL
3223855,20171231,1,500,CANTON,UNITED STATES,0,0,"PONKAPOAG BANCORP, MHC",PONKAPOAG BC MHC,6,FRS,MA
3223967,20171231,10,500,WICHITA,UNITED STATES,0,0,FIDELITY FINANCIAL CORPORATION,FIDELITY FC,1,FRS,KS
3226762,20171231,2,500,NEW YORK,UNITED STATES,0,0,RBC USA HOLDCO CORPORATION,RBC USA HOLDCO CORP,1,FRS,NY
3227947,20171231,2,500,EDGEWATER,UNITED STATES,0,0,MARINER'S BANCORP,MARINERS BC,1,FRS,NJ
3227983,20171231,8,500,MILLINGTON,UNITED STATES,0,0,PATRIOT OF TENNESSEE CORPORATION,PATRIOT OF TN CORP,1,FRS,TN
3228681,20171231,10,500,ALAMOSA,UNITED STATES,0,0,"FIRST SOUTHWEST BANCORPORATION, INC.",FIRST SOUTHWEST BC,1,FRS,CO
3229503,20171231,8,500,WINONA,UNITED STATES,0,0,"BANCORP OF WINONA, INC.",BANCORP OF WINONA,1,FRS,MS
3231373,20171231,6,500,HAMILTON,UNITED STATES,0,0,"HOMETOWN BANCSHARES, INC.",HOMETOWN BSHRS,1,FRS,AL
3231382,20171231,7,500,WEST DES MOINES,UNITED STATES,0,0,"MAXIMUM BANCSHARES, INC.",MAXIMUM BSHRS,1,FRS,IA
3232316,20171231,7,500,NEW YORK,UNITED STATES,0,213800JCL1FHBQK3M654,HSBC NORTH AMERICA HOLDINGS INC.,HSBC N AMER HOLDS,1,FRS,NY
3232361,20171231,6,500,BAINBRIDGE,UNITED STATES,0,0,"BAINBRIDGE BANCSHARES, INC.",BAINBRIDGE BSHRS,1,FRS,GA
3233126,20171231,11,500,DALLAS,UNITED STATES,0,5493003RNRMEVYDZ1Q52,"TRIUMPH BANCORP, INC.",TRIUMPH BC,1,FRS,TX
3234682,20171231,11,500,HOUSTON,UNITED STATES,0,0,"SWNB BANCORP, INC.",SWNB BC,1,FRS,TX
3236631,20171231,11,500,DOVER,UNITED STATES,1110278,0,"SNB DELAWARE FINANCIAL, INC.",SNB DE FNCL,1,FRS,DE
3236640,20171231,6,500,CARTERSVILLE,UNITED STATES,0,0,CBB BANCORP,CBB BC,1,FRS,GA
3236912,20171231,10,500,TULSA,UNITED STATES,0,0,"PEOPLES STATE BANCSHARES, INC.",PEOPLES ST BSHRS,1,FRS,OK
3242838,20171231,6,500,BIRMINGHAM,UNITED STATES,0,CW05CS5KW59QTC0DG824,REGIONS FINANCIAL CORPORATION,REGIONS FC,1,FRS,AL
3244113,20171231,6,500,LAWRENCEVILLE,UNITED STATES,0,549300JLP03DPK8XJS68,"BRAND GROUP HOLDINGS, INC.",BRAND GRP HOLD,1,FRS,GA
3246425,20171231,3,500,REHOBOTH BEACH,UNITED STATES,0,0,CB FINANCIAL CORPORATION,CB FNCL CORP,1,FRS,DE
3247561,20171231,11,500,TUCSON,UNITED STATES,4842329,0,"CANYON BANCORPORATION, INC.",CANYON BC,1,FRS,AZ
3248821,20171231,4,500,BLUFFTON,UNITED STATES,0,0,"CITIZENS BANCSHARES, INC.",CITIZENS BSHRS,1,FRS,OH
3249109,20171231,7,500,KANKAKEE,UNITED STATES,0,0,FIRST TRUST FINANCIAL CORP.,FIRST TR FC,1,FRS,IL
3251027,20171231,5,500,MIDLOTHIAN,UNITED STATES,0,549300NIJITDSZ8M7H32,VILLAGE BANK AND TRUST FINANCIAL CORP.,VILLAGE BK & TR FC,1,FRS,VA
3251661,20171231,6,500,FORT LAUDERDALE,UNITED STATES,0,0,"OPTIMUMBANK HOLDINGS, INC.",OPTIMUMBANK HOLD,1,FRS,FL
3252659,20171231,7,500,FRANKLIN,UNITED STATES,0,0,THIRD CENTURY BANCORP,THIRD CENTURY BC,1,FRS,IN
3253629,20171231,8,500,CAPE GIRARDEAU,UNITED STATES,0,0,"ALLIANCE BANCSHARES, INC.",ALLIANCE BSHRS,1,FRS,MO
3253825,20171231,9,500,LAKEVILLE,UNITED STATES,0,0,"LAKEVIEW BANCORPORATION, INC.",LAKEVIEW BC,1,FRS,MN
3254363,20171231,12,500,TUCSON,UNITED STATES,0,0,"CBOA FINANCIAL, INC.",CBOA FNCL,1,FRS,AZ
3254925,20171231,7,500,LAWRENCEBURG,UNITED STATES,0,0,DSA FINANCIAL CORPORATION,DSA FC,1,FRS,IN
3254952,20171231,10,500,DENVER,UNITED STATES,0,5493009U8SK04U8KEC62,GUARANTY BANCORP,GUARANTY BC,1,FRS,CO
3255100,20171231,6,500,DOTHAN,UNITED STATES,0,0,"SUNSOUTH BANCSHARES, INC.",SUNSOUTH BSHRS,1,FRS,AL
3256134,20171231,10,500,OKLAHOMA CITY,UNITED STATES,0,0,HAINES FINANCIAL CORP,HAINES FC,1,FRS,OK
3259528,20171231,1,500,CANTON,UNITED STATES,3223855,0,MASSAPOAG BANCORP INC.,MASSAPOAG BC INC,1,FRS,MA
3260216,20171231,8,500,MORGANFIELD,UNITED STATES,0,0,"UNITED COMMUNITY BANCSHARES, INC.",UNITED CMNTY BSHRS,1,FRS,KY
3260551,20171231,8,500,OXFORD,UNITED STATES,0,0,"LAFAYETTE BANCORP, INC.",LAFAYETTE BC,1,FRS,MS
3260841,20171231,12,500,LOS ANGELES,UNITED STATES,0,0,BROADWAY FINANCIAL CORPORATION,BROADWAY FNCL CORP,1,FRS,CA
3264193,20171231,4,500,ZANESVILLE,UNITED STATES,0,0,"NORTH VALLEY BANCSHARES, INC.",NORTH VALLEY BSHR INC,1,FRS,OH
3264764,20171231,3,500,CLIFTON,UNITED STATES,0,549300NGGUTPJRJMLR63,CLIFTON BANCORP INC.,CLIFTON BC,1,FRS,NJ
3266227,20171231,8,500,POPLAR BLUFF,UNITED STATES,0,0,"SOUTHERN MISSOURI BANCORP, INC.",SOUTHERN MO BC,1,FRS,MO
3266302,20171231,2,500,BROOKLYN,UNITED STATES,0,0,FIRST AMERICAN INTERNATIONAL CORP.,FIRST AMER INTL CORP,1,FRS,NY
3270037,20171231,9,500,FARGO,UNITED STATES,0,549300XQNLPHVBX9XS11,"VISION BANK HOLDINGS, INC.",VISION BK HLDG,1,FRS,ND
3271203,20171231,4,500,WOOSTER,UNITED STATES,0,0,"WAYNE SAVINGS BANCSHARES, INC.",WAYNE SAV BSHR INC,1,FRS,OH
3271230,20171231,2,500,POUGHKEEPSIE,UNITED STATES,0,0,"RHINEBECK BANCORP, MHC",RHINEBECK BC MHC,6,FRS,NY
3271267,20171231,9,500,DULUTH,UNITED STATES,0,0,"WESTERN BANCORPORATION, INC.",WESTERN BC,1,FRS,MN
3272367,20171231,7,500,CHICAGO,UNITED STATES,0,0,"AMERICAN METRO BANCORP, INC.",AMERICAN METRO BC,1,FRS,IL
3272554,20171231,10,500,MOUNTAIN VIEW,UNITED STATES,0,0,UCSB FINANCIAL CORPORATION,UCSB FC,1,FRS,WY
3272947,20171231,6,500,BREMEN,UNITED STATES,0,549300L92P2GM917P982,"AMERICAN COMMERCE BANCSHARES, INC.",AMERICAN CMRC BSHRS,1,FRS,GA
3274727,20171231,5,500,HILTON HEAD ISLAND,UNITED STATES,0,5493006BUH6IGMGU0H14,"COASTALSOUTH BANCSHARES, INC.",COASTALSOUTH BSHRS,1,FRS,SC
3274996,20171231,6,500,FORT WALTON BEACH,UNITED STATES,0,0,"BEACH COMMUNITY BANCSHARES, INC.",BEACH CMNTY BSHRS,1,FRS,FL
3282188,20171231,10,500,OKLAHOMA CITY,UNITED STATES,3832912,0,MIDWEST COMMUNITY FINANCIAL CORPORATION,MIDWEST CMNTY FC,1,FRS,OK
3282713,20171231,10,500,ASPEN,UNITED STATES,0,0,TIMBERLINE BANCORPORATION,TIMBERLINE BC,1,FRS,CO
3283587,20171231,8,500,POPLAR BLUFF,UNITED STATES,0,0,"STERLING BANCSHARES, INC.",STERLING BSHRS,1,FRS,MO
3284454,20171231,11,500,DALLAS,UNITED STATES,5077977,0,"T BANCSHARES, INC.",T BSHRS,1,FRS,TX
3285219,20171231,7,500,NASHUA,UNITED STATES,0,0,FNSB BANCORPORATION CORP.,FNSB BC,1,FRS,IA
3285237,20171231,7,500,SAINT PAUL,UNITED STATES,0,0,"NASHUA BANCSHARES, INC.",NASHUA BSHRS,1,FRS,MN
3288425,20171231,8,500,WALNUT RIDGE,UNITED STATES,0,0,FIRST NATIONAL CAPITAL CORPORATION,FIRST NAT CAPITAL CORP,1,FRS,AR
3288911,20171231,9,500,BAXTER,UNITED STATES,0,0,TIMBERLAND BANCORP,TIMBERLAND BC,1,FRS,MN
3289477,20171231,12,500,LONGVIEW,UNITED STATES,0,0,"TWIN CITY BANCORP, INC.",TWIN CITY BC,1,FRS,WA
3292217,20171231,2,500,NEW YORK,UNITED STATES,2368106,0,SAFRA NEW YORK CORPORATION,SAFRA NY CORP,1,FRS,NY
3292253,20171231,10,500,ADA,UNITED STATES,0,0,"VISION BANCSHARES, INC.",VISION BSHRS,1,FRS,OK
3293223,20171231,7,500,CHICAGO,UNITED STATES,0,0,"HOYNE SAVINGS, MHC",HOYNE SVGS MHC,6,FRS,IL
3294556,20171231,12,500,KENNEWICK,UNITED STATES,0,0,"COMMUNITY FIRST BANCORPORATION, INC.",COMMUNITY FIRST BC,1,FRS,WA
3297481,20171231,1,500,NEWPORT,UNITED STATES,0,0,"OCEANPOINT FINANCIAL PARTNERS, MHC",OCEANPOINT FNCL PTNR,6,FRS,RI
3298134,20171231,1,500,MIDDLETOWN,UNITED STATES,3297481,0,"OCEANPOINT FINANCIAL PARTNERS, LLC",OCEANPOINT FNCL PTNR LLC,11,FRS,RI
3299140,20171231,5,500,PAWLEYS ISLAND,UNITED STATES,0,0,"PALMETTO HERITAGE BANCSHARES, INC.",PALMETTO HERITAGE BSHRS INC,1,FRS,SC
3299195,20171231,10,500,CHILLICOTHE,UNITED STATES,0,0,YOUNG CORPORATION,YOUNG CORP,1,FRS,MO
3299207,20171231,10,500,CHILLICOTHE,UNITED STATES,0,0,"YOUNG PARTNERS, L.P.",YOUNG PTNR LP,3,FRS,MO
3300215,20171231,7,500,BONAPARTE,UNITED STATES,0,0,LOGAN INVESTMENT CORPORATION,LOGAN INV CORP,1,FRS,IA
3300260,20171231,8,500,JAMESTOWN,UNITED STATES,0,0,"JAMESTOWN BANCSHARES, INC.",JAMESTOWN BSHRS,1,FRS,MO
3304343,20171231,9,500,BLAINE,UNITED STATES,0,0,DOLPHIN FAMILY LIMITED PARTNERSHIP,DOLPHIN FAMILY LP,3,FRS,MN
3304352,20171231,9,500,BLAINE,UNITED STATES,0,0,DOLPHIN FAMILY MANAGEMENT CO.,DOLPHIN FAMILY MGMT CO,1,FRS,MN
3304361,20171231,10,500,CAIRO,UNITED STATES,0,0,PATHWAY BANCORP,PATHWAY BC,1,FRS,NE
3305434,20171231,11,500,MERCEDES,UNITED STATES,0,0,"MNB VENTURES, INC.",MNB VENT,1,FRS,TX
3305760,20171231,7,500,CHICAGO,UNITED STATES,0,549300ZUNYZG3NYL2P40,"ROYAL FINANCIAL, INC.",ROYAL FNCL,1,FRS,IL
3306356,20171231,10,500,OMAHA,UNITED STATES,0,0,ENTERPRISE HOLDING COMPANY,ENTERPRISE HC,1,FRS,NE
3306561,20171231,11,500,BROWNSBORO,UNITED STATES,0,0,"BROWNSBORO BANCSHARES, INC.",BROWNSBORO BSHRS,1,FRS,TX
3306589,20171231,8,500,FAYETTEVILLE,UNITED STATES,0,0,WHITE RIVER BANCSHARES COMPANY,WHITE RIVER BSHRS CO,1,FRS,AR
3306815,20171231,1,500,WILLIMANTIC,UNITED STATES,0,5493003RM4DO6OTMJD05,SI FINANCIAL GROUP INC,SI FNCL GRP,1,FRS,CT
3306824,20171231,7,500,CHELSEA,UNITED STATES,0,0,"CSB BANCORP, INC.",CSB BC,1,FRS,MI
3308051,20171231,10,500,OLATHE,UNITED STATES,0,0,"FIRST FEDERAL OF OLATHE BANCORP, INC.",FIRST FED OF OLATHE BC,1,FRS,KS
3308510,20171231,9,500,BOZEMAN,UNITED STATES,0,0,"BOZEMAN BANCORP, INC.",BOZEMAN BC,1,FRS,MT
3308677,20171231,11,500,DALLAS,UNITED STATES,0,0,"SBT BANCSHARES, INC.",SBT BSHRS,1,FRS,TX
3309713,20171231,10,500,OMAHA,UNITED STATES,0,0,"FRONTIER HOLDINGS, LLC",FRONTIER HOLD LLC,11,FRS,NE
3309889,20171231,1,500,GREENFIELD,UNITED STATES,0,0,"GSB, MHC",GSB MHC,6,FRS,MA
3311109,20171231,11,500,DALLAS,UNITED STATES,0,0,"ONE WORLD HOLDING, INC.",ONE WORLD HOLD,1,FRS,TX
3311202,20171231,4,500,KENT,UNITED STATES,0,549300R17PVHHJ0TBF28,"HOMETOWN BANCORP, INC.",HOMETOWN BC INC,1,FRS,OH
3314100,20171231,9,500,COLUMBIA FALLS,UNITED STATES,0,0,FREEDOM BANCORPORATION,FREEDOM BC,1,FRS,MT
3314584,20171231,3,500,PHILADELPHIA,UNITED STATES,0,0,"PRUDENTIAL BANCORP, INC.",PRUDENTIAL BC,1,FRS,PA
3316186,20171231,10,500,OMAHA,UNITED STATES,0,0,"FRONTIER MANAGEMENT, LLC",FRONTIER MGMT LLC,11,FRS,NE
3316403,20171231,4,500,SOMERSET,UNITED STATES,0,0,"COMMODORE FINANCIAL NETWORK, INC.",COMMODORE FNCL NETWORK INC,1,FRS,OH
3316720,20171231,8,500,GOREVILLE,UNITED STATES,0,0,"SOUTHERNTRUST BANCSHARES, INC",SOUTHERNTRUST BSHRS,1,FRS,IL
3316917,20171231,4,500,DEFIANCE,UNITED STATES,0,0,FIRST DEFIANCE FINANCIAL CORPORATION,FIRST DEFIANCE FNCL CORP,1,FRS,OH
3317651,20171231,10,500,TOPEKA,UNITED STATES,0,0,"BOTS, INC.",BOTS,1,FRS,KS
3319972,20171231,6,500,HAZLEHURST,UNITED STATES,0,0,"COPIAH BANCSHARES, INC.",COPIAH BSHRS,1,FRS,MS
3320978,20171231,1,500,FALL RIVER,UNITED STATES,0,0,"BANKFIVE, MHC",BANKFIVE MHC,6,FRS,MA
3321005,20171231,1,500,FALL RIVER,UNITED STATES,3320978,0,BANKFIVE CORPORATION,BANKFIVE CORP,1,FRS,MA
3324387,20171231,11,500,CLOVIS,UNITED STATES,0,0,"CLOVIS BANCSHARES, INC.",CLOVIS BSHRS,1,FRS,NM
3324967,20171231,5,500,GREENVILLE,UNITED STATES,0,0,"INDEPENDENCE BANCSHARES, INC.",INDEPENDENCE BSHRS INC,1,FRS,SC
3325740,20171231,5,500,MC LEAN,UNITED STATES,0,549300JNX3M2EENG1F11,"SOUTHERN NATIONAL BANCORP OF VIRGINIA, INC.",SOUTHERN NAT BC OF VA INC,1,FRS,VA
3326176,20171231,8,500,NEW ALBANY,UNITED STATES,0,0,"BNA BANCSHARES, INC.",BNA BSHRS,1,FRS,MS
3327650,20171231,7,500,WAUKEGAN,UNITED STATES,3849545,0,NSTS FINANCIAL CORPORATION,NSTS FC,6,FRS,IL
3333718,20171231,4,500,CARMICHAELS,UNITED STATES,0,0,"CB FINANCIAL SERVICES, INC.",CB FNCL SERV INC,1,FRS,PA
3333790,20171231,10,500,BELLEVILLE,UNITED STATES,0,0,"REPUBLIC BANCORP, INC.",REPUBLIC BC,1,FRS,KS
3334489,20171231,5,500,COLUMBIA,UNITED STATES,0,0,SCCB FINANCIAL CORPORATION,SCCB FINANCIAL CORP,1,FRS,SC
3338692,20171231,4,500,LANCASTER,UNITED STATES,0,0,"SSNB, INC.",SSNB INC,1,FRS,OH
3340015,20171231,7,500,HILLSDALE,UNITED STATES,0,0,"CNB COMMUNITY BANCORP, INC.",CNB CMNTY BC,1,FRS,MI
3341656,20171231,6,500,ALBANY,UNITED STATES,0,0,"FLINT COMMUNITY BANCSHARES, INC.",FLINT CMNTY BSHRS,1,FRS,GA
3342411,20171231,9,500,MILACA,UNITED STATES,0,0,"RUM RIVER BANCORPORATION, INC.",RUM RIVER BC,1,FRS,MN
3344312,20171231,9,500,EDINA,UNITED STATES,0,0,"TRADITION BANCSHARES, INC.",TRADITION BSHRS,1,FRS,MN
3344620,20171231,12,500,BUENA PARK,UNITED STATES,0,0,UNITI FINANCIAL CORPORATION,UNITI FC,1,FRS,CA
3345234,20171231,11,500,GARLAND,UNITED STATES,0,0,"TEXAS BRAND BANCSHARES, INC.",TEXAS BRAND BSHRS,1,FRS,TX
3346624,20171231,9,500,POLSON,UNITED STATES,0,0,SALISH AND KOOTENAI BANCORPORATION,SALISH KOOTENAI BC,1,FRS,MT
3346745,20171231,6,500,SWEET WATER,UNITED STATES,0,0,"TOMBIGBEE BANCSHARES, INC.",TOMBIGBEE BSHRS,1,FRS,AL
3347274,20171231,6,500,ROME,UNITED STATES,0,0,"HERITAGE FIRST BANCSHARES, INC.",HERITAGE FIRST BSHRS,1,FRS,GA
3347292,20171231,3,500,SEWELL,UNITED STATES,0,5493000JF1TWXVD0CR78,"PARKE BANCORP, INC",PARKE BC,1,FRS,NJ
3347564,20171231,5,500,WILSON,UNITED STATES,0,549300CEZEYSB80M4441,CB FINANCIAL CORPORATION,CB FC,1,FRS,NC
3348011,20171231,9,500,SAINT JOSEPH,UNITED STATES,0,0,"SAINT JOSEPH BANCSHARES ACQUISITIONS, INC.",SAINT JOSEPH BSHRS ACQ,1,FRS,MN
3348897,20171231,6,500,GLENNVILLE,UNITED STATES,0,0,"GB BANK GROUP, INC.",GB BK GRP,1,FRS,GA
3348936,20171231,12,500,LYNNWOOD,UNITED STATES,0,0,"WASHINGTON BANCORP, INC.",WASHINGTON BC,1,FRS,WA
3350461,20171231,6,500,MELBOURNE,UNITED STATES,3488234,0,"BUSINESS BANK OF FLORIDA, CORP.",BUSINESS BK OF FL CORP,1,FRS,FL
3351468,20171231,7,500,BINGHAM FARMS,UNITED STATES,0,0,"NORTH STAR FINANCIAL HOLDINGS, INC.",NORTH STAR FNCL HOLD,1,FRS,MI
3353275,20171231,6,500,CLARKESVILLE,UNITED STATES,0,5493005P42PSOTEMM860,"SBT BANCORP, INC.",SBT BC,1,FRS,GA
3354807,20171231,10,500,SALINA,UNITED STATES,0,0,"SIXTH BANCSHARES, INC.",SIXTH BSHRS,1,FRS,KS
3356632,20171231,7,500,MONMOUTH,UNITED STATES,0,0,"WESTERN ILLINOIS BANCSHARES, INC.",WESTERN IL BSHRS,1,FRS,IL
3357068,20171231,9,500,SAINT LOUIS PARK,UNITED STATES,0,0,"VISION BANCSHARES, INC.",VISION BSHRS,1,FRS,MN
3361506,20171231,11,500,SHALLOWATER,UNITED STATES,0,0,"SOUTH TEXAS BANCSHARES, INC.",SOUTH TX BSHRS,1,FRS,TX
3362923,20171231,9,500,MINNETONKA,UNITED STATES,0,0,FIDELITY HOLDING COMPANY,FIDELITY HC,1,FRS,MN
