date,id_call,charter_type_call,name_legal_call,name_call,org_type_call,fed_district_code_call,city_call,country_call,state_call,fed_regulator2_call,lei_call,parent_id_call,common_id,id,fed_district_code,charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state
20171231.0,2939001.0,200.0,CENTURY BANK OF FLORIDA,CENTURY BK OF FL,1.0,6.0,TAMPA,UNITED STATES,FL,FRS,0,3492790.0,3492790.0,3492790,6,500,TAMPA,UNITED STATES,0,0,"CENTURY BANCSHARES OF FLORIDA, INC.",CENTURY BSHRS OF FL,1,FRS,FL
20171231.0,2939391.0,200.0,PEOPLES BANK,PEOPLES BK,1.0,8.0,SHERIDAN,UNITED STATES,AR,FRS,0,4639435.0,4639435.0,4639435,8,500,SHERIDAN,UNITED STATES,0,0,"PEOPLES BANCORP, INC.",PEOPLES BC,1,FRS,AR
20171231.0,2941068.0,200.0,NICOLET NATIONAL BANK,NICOLET NB,1.0,7.0,GREEN BAY,UNITED STATES,WI,OCC,38CFVD4YYFWD1FV7IM34,3103603.0,3103603.0,3103603,7,500,GREEN BAY,UNITED STATES,0,0,"NICOLET BANKSHARES, INC.",NICOLET BSHRS,1,FRS,WI
20171231.0,2942823.0,200.0,UNITED BANK OF EL PASO DEL NORTE,UNITED BK OF EL PASO DEL NORTE,1.0,11.0,EL PASO,UNITED STATES,TX,FRS,0,4877031.0,4877031.0,4877031,11,500,EL PASO,UNITED STATES,0,5493003ZHYD5UGLTK033,"SOUTHWEST UNITED BANCSHARES, INC.",SOUTHWEST UNITED BSHRS,1,FRS,TX
20171231.0,2943615.0,200.0,COMMUNITY BANK OF PICKENS COUNTY,COMMUNITY BK PICKENS CTY,1.0,6.0,JASPER,UNITED STATES,GA,FDIC,0,3180408.0,3180408.0,3180408,6,500,JASPER,UNITED STATES,0,0,"COMMUNITY BANKS OF GEORGIA, INC.",COMMUNITY BK OF GA,1,FRS,GA
20171231.0,2948058.0,200.0,FIRST COMMERCIAL BANK,FIRST CMRL BK,1.0,6.0,JACKSON,UNITED STATES,MS,FDIC,0,3374935.0,3374935.0,3374935,6,500,JACKSON,UNITED STATES,0,0,"FIRST COMMERCIAL BANCSHARES, INC.",FIRST CMRL BSHRS,1,FRS,MS
20171231.0,2948423.0,200.0,"BANK OF CLOVIS, THE",BANK OF CLOVIS,1.0,11.0,CLOVIS,UNITED STATES,NM,FDIC,0,3324387.0,3324387.0,3324387,11,500,CLOVIS,UNITED STATES,0,0,"CLOVIS BANCSHARES, INC.",CLOVIS BSHRS,1,FRS,NM
20171231.0,2949970.0,300.0,UNITED TRUST BANK,UNITED TR BK,1.0,7.0,PALOS HEIGHTS,UNITED STATES,IL,OCC,0,3848566.0,3848566.0,3848566,7,500,PALOS HEIGHTS,UNITED STATES,0,0,"UNITED BANCORP, INC.",UNITED BC,1,FRS,IL
20171231.0,2953418.0,200.0,OPTIMUMBANK,OPTIMUMBANK,1.0,6.0,PLANTATION,UNITED STATES,FL,FDIC,0,3251661.0,3251661.0,3251661,6,500,FORT LAUDERDALE,UNITED STATES,0,0,"OPTIMUMBANK HOLDINGS, INC.",OPTIMUMBANK HOLD,1,FRS,FL
20171231.0,2954059.0,200.0,BCB COMMUNITY BANK,BCB CMNTY BK,1.0,2.0,BAYONNE,UNITED STATES,NJ,FDIC,0,3170539.0,3170539.0,3170539,2,500,BAYONNE,UNITED STATES,0,54930024V6Z8FYSN4291,"BCB BANCORP, INC.",BCB BC,1,FRS,NJ
20171231.0,2954497.0,200.0,WILLAMETTE VALLEY BANK,WILLAMETTE VALLEY BK,1.0,12.0,SALEM,UNITED STATES,OR,FDIC,549300GS6ONO04ORI292,3823198.0,3823198.0,3823198,12,500,SALEM,UNITED STATES,0,0,"OREGON BANCORP, INC.",OREGON BC,1,FRS,OR
20171231.0,2958972.0,200.0,NORTHSTAR BANK,NORTHSTAR BK,1.0,7.0,BAD AXE,UNITED STATES,MI,FDIC,5493008S6MTNE6CY5G37,2958990.0,2958990.0,2958990,7,500,BAD AXE,UNITED STATES,0,549300K28YONZY26WB76,"NORTHSTAR FINANCIAL GROUP, INC.",NORTHSTAR FNCL GRP,1,FRS,MI
20171231.0,2960555.0,200.0,AMERICAN HERITAGE BANK,AMERICAN HERITAGE BK,1.0,11.0,CLOVIS,UNITED STATES,NM,FDIC,0,4665265.0,4665265.0,4665265,11,500,CLOVIS,UNITED STATES,0,0,"AHB BANCSHARES, INC.",AHB BSHRS,1,FRS,NM
20171231.0,2963266.0,200.0,FIRST CAROLINA BANK,FIRST CAROLINA BK,1.0,5.0,ROCKY MOUNT,UNITED STATES,NC,FDIC,0,4346706.0,4346706.0,4346706,5,500,ROCKY MOUNT,UNITED STATES,0,0,"FIRST CAROLINA FINANCIAL SERVICES, INC.",FIRST CAROLINA FS,1,FRS,NC
20171231.0,2963275.0,200.0,MISSION BANK,MISSION BK,1.0,12.0,KINGMAN,UNITED STATES,AZ,FDIC,0,3392443.0,3392443.0,3392443,12,500,KINGMAN,UNITED STATES,0,549300DRLXFOARRRKP24,"COMMUNITY BANCSHARES, INC.",COMMUNITY BSHRS,1,FRS,AZ
20171231.0,2963547.0,200.0,LANDMARK COMMUNITY BANK,LANDMARK CMNTY BK,1.0,3.0,PITTSTON,UNITED STATES,PA,FRS,0,3734762.0,3734762.0,3734762,3,500,PITTSTON,UNITED STATES,0,0,LANDMARK BANCORP INC,LANDMARK BC,1,FRS,PA
20171231.0,2966614.0,200.0,CAROLINA TRUST BANK,CAROLINA TR BK,1.0,5.0,LINCOLNTON,UNITED STATES,NC,FDIC,549300RYMPSWQXBOPX71,4986595.0,4986595.0,4986595,5,500,LINCOLNTON,UNITED STATES,0,0,"CAROLINA TRUST BANCSHARES, INC.",CAROLINA TR BSHRS,1,FRS,NC
20171231.0,2980209.0,200.0,BARCLAYS BANK DELAWARE,BARCLAYS BK DE,1.0,3.0,WILMINGTON,UNITED STATES,DE,FDIC,C7HX62OF36KBJB6QPK73,5006575.0,5006575.0,5006575,2,500,NEW YORK,UNITED STATES,0,0,BARCLAYS US LLC,BARCLAYS US LLC,11,FRS,NY
20171231.0,2992501.0,300.0,CORNERSTONE BANK,CORNERSTONE BK,1.0,6.0,ATLANTA,UNITED STATES,GA,OCC,0,3839920.0,3839920.0,3839920,6,500,ATLANTA,UNITED STATES,0,0,CORNERSTONE BANCSHARES,CORNERSTONE BSHRS,1,FRS,GA
20171231.0,2997216.0,200.0,COMMUNITY BANK OF SANTA MARIA,COMMUNITY BK,1.0,12.0,SANTA MARIA,UNITED STATES,CA,FDIC,0,5113857.0,5113857.0,5113857,12,500,SANTA MARIA,UNITED STATES,0,549300LRW3N23RUSWN53,COMMUNITY BANCORP OF SANTA MARIA,COMMUNITY BC OF SANTA MARIA,1,FRS,CA
20171231.0,2997748.0,200.0,"FIRST CENTURY BANK, NATIONAL ASSOCIATION",FIRST CENTURY BK NA,1.0,6.0,GAINESVILLE,UNITED STATES,GA,OCC,0,2997739.0,2997739.0,2997739,6,500,GAINESVILLE,UNITED STATES,0,0,FIRST CENTURY BANCORP.,FIRST CENTURY BC,1,FRS,GA
20171231.0,2997926.0,200.0,CUMBERLAND BANK & TRUST,CUMBERLAND B&TC,1.0,6.0,CLARKSVILLE,UNITED STATES,TN,FDIC,0,3927069.0,3927069.0,3927069,6,500,CLARKSVILLE,UNITED STATES,0,0,"CUMBERLAND BANCORP, INC.",CUMBERLAND BC,1,FRS,TN
20171231.0,3005097.0,200.0,COMMUNITY BANK OF MISSOURI,COMMUNITY BK MO,1.0,10.0,RICHMOND,UNITED STATES,MO,FDIC,549300BI6NZRN6BCGT52,3005248.0,3005248.0,3005248,10,500,RICHMOND,UNITED STATES,0,0,"MISSOURI BANCORP, INC.",MISSOURI BC,1,FRS,MO
20171231.0,3010000.0,200.0,MARINER'S BANK,MARINERS BK,1.0,2.0,EDGEWATER,UNITED STATES,NJ,FDIC,0,3227947.0,3227947.0,3227947,2,500,EDGEWATER,UNITED STATES,0,0,MARINER'S BANCORP,MARINERS BC,1,FRS,NJ
20171231.0,3010363.0,200.0,BANKCDA,BANKCDA,1.0,12.0,COEUR D'ALENE,UNITED STATES,ID,FDIC,0,3780938.0,3780938.0,3780938,12,500,COEUR D'ALENE,UNITED STATES,0,0,COEUR D'ALENE BANCORP,COEUR D'ALENE BC,1,FRS,ID
20171231.0,3013823.0,200.0,CRESCOM BANK,CRESCOM BK,1.0,5.0,CHARLESTON,UNITED STATES,SC,FDIC,549300PZXSGE8V4F6I85,2507790.0,2507790.0,2507790,5,500,CHARLESTON,UNITED STATES,0,0,CAROLINA FINANCIAL CORPORATION,CAROLINA FC,1,FRS,SC
20171231.0,3015939.0,200.0,AMG NATIONAL TRUST BANK,AMG NAT TR BK,1.0,10.0,BOULDER,UNITED STATES,CO,OCC,2549006LHEYPLCR1PI17,3583700.0,3583700.0,3583700,10,500,GREENWOOD VILLAGE,UNITED STATES,0,0,AMG NATIONAL CORP.,AMG NAT CORP,1,FRS,CO
20171231.0,3016347.0,200.0,GEORGIA BANKING COMPANY,GA BKG CO,1.0,6.0,ATLANTA,UNITED STATES,GA,FDIC,0,3016338.0,3016338.0,3016338,6,500,ATLANTA,UNITED STATES,0,0,"GEORGIA BANKING COMPANY, INC.",GEORGIA BKG CO,1,FRS,GA
20171231.0,3020447.0,200.0,FARMERS BANK,FARMERS BK,1.0,10.0,AULT,UNITED STATES,CO,FRS,0,3020438.0,3020438.0,3020438,10,500,AULT,UNITED STATES,0,549300MIWF0TSVL06N11,FARMERS BANK HOLDING COMPANY,FARMERS BHC,1,FRS,CO
20171231.0,3022076.0,200.0,BEACH COMMUNITY BANK,BEACH CMNTY BK,1.0,6.0,FORT WALTON BEACH,UNITED STATES,FL,FDIC,0,3274996.0,3274996.0,3274996,6,500,FORT WALTON BEACH,UNITED STATES,0,0,"BEACH COMMUNITY BANCSHARES, INC.",BEACH CMNTY BSHRS,1,FRS,FL
20171231.0,3022610.0,200.0,FLATIRONS BANK,FLATIRONS BK,1.0,10.0,BOULDER,UNITED STATES,CO,FRS,549300FAQB5JZE5SG649,3700936.0,3700936.0,3700936,10,500,BOULDER,UNITED STATES,0,0,FBHC HOLDING COMPANY,FBHC HC,1,FRS,CO
20171231.0,3027763.0,200.0,CORNERSTONE BANK,CORNERSTONE BK,1.0,10.0,OVERLAND PARK,UNITED STATES,KS,FRS,254900QXGTL5RYZXK761,3027754.0,3027754.0,3027754,10,500,OVERLAND PARK,UNITED STATES,0,0,"CORNERSTONE BANCSHARES, INC.",CORNERSTONE BSHRS,1,FRS,KS
20171231.0,3034257.0,200.0,FIRST COMMUNITY BANK OF CENTRAL ALABAMA,FIRST CMNTY BK OF CENT AL,1.0,6.0,WETUMPKA,UNITED STATES,AL,FDIC,0,3034248.0,3034248.0,3034248,6,500,WETUMPKA,UNITED STATES,0,0,"CENTRAL ALABAMA BANCSHARES, INC.",CENTRAL AL BSHRS,1,FRS,AL
20171231.0,3034695.0,200.0,MAIN STREET BANK CORP.,MAIN ST BK CORP,1.0,4.0,WHEELING,UNITED STATES,WV,FDIC,0,3178900.0,3178900.0,3178900,4,500,WHEELING,UNITED STATES,0,0,MAIN STREET FINANCIAL SERVICES CORP,MAIN ST FS CORP,1,FRS,WV
20171231.0,3039636.0,200.0,MISSION VALLEY BANK,MISSION VALLEY BK,1.0,12.0,SUN VALLEY,UNITED STATES,CA,FDIC,0,3364600.0,3364600.0,3364600,12,500,SUN VALLEY,UNITED STATES,0,0,MISSION VALLEY BANCORP,MISSION VALLEY BC,1,FRS,CA
20171231.0,3040418.0,300.0,COMMUNITY FEDERAL SAVINGS BANK,COMMUNITY FSB,1.0,2.0,WOODHAVEN,UNITED STATES,NY,OCC,0,3793125.0,3793125.0,3793125,3,500,WOODHAVEN,UNITED STATES,0,0,COMMUNITY FSB HOLDING COMPANY,COMMUNITY FSB HC,1,FRS,NY
20171231.0,3041358.0,200.0,FIRST COMMERCE BANK,FIRST CMRC BK,1.0,10.0,MARYSVILLE,UNITED STATES,KS,FDIC,0,3123366.0,3123366.0,3123366,10,500,MARYSVILLE,UNITED STATES,0,0,FIRST COMMERCE FINANCIAL CORPORATION,FIRST CMRC FC,1,FRS,KS
20171231.0,3041974.0,300.0,CITIZENS BANK OF PENNSYLVANIA,CITIZENS BK OF PA,1.0,3.0,PHILADELPHIA,UNITED STATES,PA,FDIC,BYS4YH6F43ZNH28P2D57,1132449.0,1132449.0,1132449,1,500,PROVIDENCE,UNITED STATES,0,0,"CITIZENS FINANCIAL GROUP, INC.",CITIZENS FNCL GRP,1,FRS,RI
20171231.0,3303298.0,200.0,"CITIZENS BANK, NATIONAL ASSOCIATION",CITIZENS BK NA,1.0,1.0,PROVIDENCE,UNITED STATES,RI,OCC,DRMSV1Q0EKMEXLAU1P80,1132449.0,1132449.0,1132449,1,500,PROVIDENCE,UNITED STATES,0,0,"CITIZENS FINANCIAL GROUP, INC.",CITIZENS FNCL GRP,1,FRS,RI
20171231.0,3048487.0,200.0,1ST BANK YUMA,1ST BK YUMA,1.0,12.0,YUMA,UNITED STATES,AZ,FDIC,0,3559844.0,3559844.0,3559844,12,500,YUMA,UNITED STATES,0,0,"WESTERN ARIZONA BANCORP, INC.",WESTERN AZ BC,1,FRS,AZ
20171231.0,3049635.0,200.0,DOUGLAS NATIONAL BANK,DOUGLAS NB,1.0,6.0,DOUGLAS,UNITED STATES,GA,OCC,0,3049626.0,3049626.0,3049626,6,500,DOUGLAS,UNITED STATES,0,0,"DNB FINANCIAL SERVICES, INC.",DNB FS,1,FRS,GA
20171231.0,3049699.0,200.0,VENTURE BANK,VENTURE BK,1.0,9.0,BLOOMINGTON,UNITED STATES,MN,FDIC,549300VRY12ITPZ1RY14,3049680.0,3049680.0,3049680,9,500,BLOOMINGTON,UNITED STATES,0,0,"VENTURE BANCSHARES, INC.",VENTURE BSHRS,1,FRS,MN
20171231.0,3057818.0,200.0,APOLLO BANK,APOLLO BK,1.0,6.0,MIAMI,UNITED STATES,FL,FDIC,0,4020994.0,4020994.0,4020994,6,500,MIAMI,UNITED STATES,0,0,"APOLLO BANCSHARES, INC.",APOLLO BSHRS,1,FRS,FL
20171231.0,3058329.0,200.0,FREDERICK COUNTY BANK,FREDERICK CTY BK,1.0,5.0,FREDERICK,UNITED STATES,MD,FRS,549300BNT2ED14J2RB94,3195448.0,3195448.0,3195448,5,500,FREDERICK,UNITED STATES,0,0,"FREDERICK COUNTY BANCORP, INC.",FREDERICK CTY BC,1,FRS,MD
20171231.0,3068579.0,200.0,EMBASSY BANK FOR THE LEHIGH VALLEY,EMBASSY BK FOR THE LEHIGH VALL,1.0,3.0,BETHLEHEM,UNITED STATES,PA,FDIC,0,3806511.0,3806511.0,3806511,3,500,BETHLEHEM,UNITED STATES,0,0,"EMBASSY BANCORP, INC",EMBASSY BC,1,FRS,PA
20171231.0,3070545.0,200.0,"UNITED COMMUNITY BANK OF WEST KENTUCKY, INC.",UNITED CMMTY BK OF WEST KY,1.0,8.0,MORGANFIELD,UNITED STATES,KY,FDIC,0,3260216.0,3260216.0,3260216,8,500,MORGANFIELD,UNITED STATES,0,0,"UNITED COMMUNITY BANCSHARES, INC.",UNITED CMNTY BSHRS,1,FRS,KY
20171231.0,3075474.0,200.0,FIRST CHATHAM BANK,FIRST CHATHAM BK,1.0,6.0,SAVANNAH,UNITED STATES,GA,FDIC,0,3031902.0,3031902.0,3031902,6,500,SAVANNAH,UNITED STATES,0,0,FCB FINANCIAL CORP.,FCB FNCL CORP,1,FRS,GA
20171231.0,3076220.0,200.0,"BUSINESS BANK OF ST. LOUIS, THE",BUSINESS BK,1.0,8.0,CLAYTON,UNITED STATES,MO,FDIC,JY55GUVP9NLVWS4QEU03,3189728.0,3189728.0,3189728,8,500,SAINT LOUIS,UNITED STATES,0,5493002CZQ5R31KEF909,"BUSINESS BANCSHARES, INC.",BUSINESS BSHRS,1,FRS,MO
20171231.0,3076284.0,200.0,UNITI BANK,UNITI BK,1.0,12.0,BUENA PARK,UNITED STATES,CA,FDIC,0,3344620.0,3344620.0,3344620,12,500,BUENA PARK,UNITED STATES,0,0,UNITI FINANCIAL CORPORATION,UNITI FC,1,FRS,CA
20171231.0,3076604.0,200.0,"SIGNATURE BANK, NATIONAL ASSOCIATION",SIGNATURE BK NA,1.0,4.0,TOLEDO,UNITED STATES,OH,OCC,0,3076592.0,3076592.0,3076592,4,500,TOLEDO,UNITED STATES,0,0,"SIGNATURE BANCORP, INC.",SIGNATURE BC,1,FRS,OH
20171231.0,3090833.0,200.0,DRAKE BANK,DRAKE BK,1.0,9.0,SAINT PAUL,UNITED STATES,MN,FDIC,5493007GTTV61V305H74,3090842.0,3090842.0,3090842,9,500,SAINT PAUL,UNITED STATES,0,0,"PLATO HOLDINGS, INC.",PLATO HLDGS,1,FRS,MN
20171231.0,3109043.0,200.0,BANKWELL BANK,BANKWELL BK,1.0,2.0,NEW CANAAN,UNITED STATES,CT,FDIC,0,3553815.0,3553815.0,3553815,2,500,NEW CANAAN,UNITED STATES,0,5493004NUBQXPY84NX67,"BANKWELL FINANCIAL GROUP, INC.",BANKWELL FNCL GRP,1,FRS,CT
20171231.0,3109146.0,200.0,"LEADER BANK, NATIONAL ASSOCIATION",LEADER BK NA,1.0,1.0,ARLINGTON,UNITED STATES,MA,OCC,549300FK3AFCFVAPH234,3439236.0,3439236.0,3439236,1,500,ARLINGTON,UNITED STATES,0,549300I0C6XDS6VSVM49,"LEADER BANCORP, INC",LEADER BC,1,FRS,MA
20171231.0,3110197.0,200.0,SOUTHEAST BANK,SOUTHEAST BK,1.0,6.0,FARRAGUT,UNITED STATES,TN,FDIC,0,3808131.0,3808131.0,3808131,6,500,FARRAGUT,UNITED STATES,0,0,"EDUCATIONAL SERVICES OF AMERICA, INC.",EDUCATIONAL SVC OF AMER,1,FRS,TN
20171231.0,3116519.0,200.0,AMERICAN EAGLE BANK,AMERICAN EAGLE BK,1.0,7.0,SOUTH ELGIN,UNITED STATES,IL,FDIC,0,3116498.0,3116498.0,3116498,7,500,SOUTH ELGIN,UNITED STATES,0,0,"ORCHID FINANCIAL BANCORP, INC.",ORCHID FNCL BC,1,FRS,IL
20171231.0,3559714.0,200.0,AMERICAN EAGLE BANK OF CHICAGO,AMERICAN EAGLE BK CHICAGO,1.0,7.0,CHICAGO,UNITED STATES,IL,FDIC,0,3116498.0,3116498.0,3116498,7,500,SOUTH ELGIN,UNITED STATES,0,0,"ORCHID FINANCIAL BANCORP, INC.",ORCHID FNCL BC,1,FRS,IL
20171231.0,3118447.0,200.0,AFFINITY BANK,AFFINITY BK,1.0,6.0,ATLANTA,UNITED STATES,GA,FDIC,0,3118456.0,3118456.0,3118456,6,500,ATLANTA,UNITED STATES,0,0,"ABB FINANCIAL GROUP, INC.",ABB FNCL GRP,1,FRS,GA
20171231.0,3120646.0,200.0,PATRIOT BANK,PATRIOT BK,1.0,8.0,MILLINGTON,UNITED STATES,TN,FRS,0,3227983.0,3227983.0,3227983,8,500,MILLINGTON,UNITED STATES,0,0,PATRIOT OF TENNESSEE CORPORATION,PATRIOT OF TN CORP,1,FRS,TN
20171231.0,3120897.0,200.0,HERITAGE BANK,HERITAGE BK,1.0,10.0,TOPEKA,UNITED STATES,KS,FRS,0,3120310.0,3120310.0,3120310,10,500,TOPEKA,UNITED STATES,0,0,"HERITAGE BANCSHARES, INC.",HERITAGE BSHRS,1,FRS,KS
20171231.0,3122828.0,200.0,INTERCONTINENTAL BANK,INTERCONTINENTAL BK,1.0,6.0,WEST MIAMI,UNITED STATES,FL,FDIC,0,3887323.0,3887323.0,3887323,6,500,MIAMI,UNITED STATES,0,0,"INTERCONTINENTAL BANKSHARES, LLC",INTERCONTINENTAL BSHRS LLC,11,FRS,FL
20171231.0,3125557.0,200.0,OREGON COAST BANK,OREGON COAST BK,1.0,12.0,NEWPORT,UNITED STATES,OR,FDIC,0,3392881.0,3392881.0,3392881,12,500,NEWPORT,UNITED STATES,0,0,"OREGON COAST BANCSHARES, INC.",OREGON COAST BSHRS,1,FRS,OR
20171231.0,3128923.0,200.0,BANK OF LINCOLN COUNTY,BANK OF LINCOLN CTY,1.0,6.0,FAYETTEVILLE,UNITED STATES,TN,FDIC,0,5140312.0,5140312.0,5140312,6,500,FAYETTEVILLE,UNITED STATES,0,0,BOLC CORP.,BOLC CORP,1,FRS,TN
20171231.0,3131400.0,200.0,"COMMERCE BANK OF ARIZONA, INC.",COMMERCE BK OF AZ,1.0,12.0,TUCSON,UNITED STATES,AZ,FDIC,549300PUVF8FR3QSUG72,3254363.0,3254363.0,3254363,12,500,TUCSON,UNITED STATES,0,0,"CBOA FINANCIAL, INC.",CBOA FNCL,1,FRS,AZ
20171231.0,3133570.0,200.0,EAGLE COMMUNITY BANK,EAGLE CMNTY BK,1.0,9.0,MAPLE GROVE,UNITED STATES,MN,FDIC,0,3133561.0,3133561.0,3133561,9,500,BROOKLYN PARK,UNITED STATES,0,0,"EAGLE COMMUNITY BANCSHARES, INC.",EAGLE CMNTY BSHRS,1,FRS,MN
20171231.0,3134698.0,200.0,BANK OF COMMERCE,BANK OF CMRC,1.0,10.0,DUNCAN,UNITED STATES,OK,FDIC,0,3144295.0,3144295.0,3144295,10,500,DUNCAN,UNITED STATES,0,0,"COMMERCE BANCORP, INC.",COMMERCE BC,1,FRS,OK
20171231.0,3138146.0,200.0,WESTERN ALLIANCE BANK,WESTERN ALLI BK,1.0,12.0,PHOENIX,UNITED STATES,AZ,FRS,SI7YQSVPFZBSQ878IC17,2349815.0,2349815.0,2349815,12,500,PHOENIX,UNITED STATES,0,5493003VJXZ5JXT9S762,WESTERN ALLIANCE BANCORPORATION,WESTERN ALLI BC,1,FRS,AZ
20171231.0,3139321.0,200.0,COMMUNITY BANK OWATONNA,COMMUNITY BK OWATONNA,1.0,9.0,OWATONNA,UNITED STATES,MN,FDIC,0,3139312.0,3139312.0,3139312,9,500,OWATONNA,UNITED STATES,0,0,COMMUNITY FINANCIAL CORPORATION,COMMUNITY FC,1,FRS,MN
20171231.0,3140822.0,200.0,LIBERTY NATIONAL BANK,LIBERTY NB,1.0,7.0,SIOUX CITY,UNITED STATES,IA,OCC,549300OZ8A612R2D8J95,3137701.0,3137701.0,3137701,7,500,SIOUX CITY,UNITED STATES,0,0,"LIBERTY FINANCIAL SERVICES, INC.",LIBERTY FS,1,FRS,IA
20171231.0,3141726.0,200.0,"FORCHT BANK, NATIONAL ASSOCIATION",FORCHT BK NA,1.0,4.0,LEXINGTON,UNITED STATES,KY,OCC,0,3446346.0,3446346.0,3446346,4,500,CORBIN,UNITED STATES,0,0,"FORCHT BANCORP, INC.",FORCHT BC INC,1,FRS,KY
20171231.0,3143805.0,200.0,PACIFIC COMMERCE BANK,PACIFIC CMRC BK,1.0,12.0,LOS ANGELES,UNITED STATES,CA,FRS,0,4896229.0,4896229.0,4896229,12,500,LOS ANGELES,UNITED STATES,0,0,PACIFIC COMMERCE BANCORP,PACIFIC CMRC BC,1,FRS,CA
20171231.0,3145162.0,200.0,GATEWAY COMMUNITY BANK,GATEWAY CMNTY BK,1.0,7.0,ROSCOE,UNITED STATES,IL,FDIC,0,3438800.0,3438800.0,3438800,7,500,ROSCOE,UNITED STATES,0,0,GATEWAY BANC CORP.,GATEWAY BC,1,FRS,IL
20171231.0,3148033.0,300.0,"GRAND MOUNTAIN BANK, FSB",GRAND MOUNTAIN BK FSB,1.0,10.0,GRANBY,UNITED STATES,CO,OCC,0,3835203.0,3835203.0,3835203,10,500,GRANBY,UNITED STATES,0,0,"GRAND MOUNTAIN BANCSHARES, INC.",GRAND MNT BSHRS,1,FRS,CO
20171231.0,3148613.0,200.0,COMMERCE NATIONAL BANK & TRUST,COMMERCE NB&TC,1.0,6.0,WINTER PARK,UNITED STATES,FL,OCC,0,3148622.0,3148622.0,3148622,6,500,WINTER PARK,UNITED STATES,0,0,"COMMERCE NATIONAL BANKSHARES OF FLORIDA, INC.",COMMERCE NAT BSHRS OF FL,1,FRS,FL
20171231.0,3151417.0,200.0,MAPLE BANK,MAPLE BK,1.0,9.0,CHAMPLIN,UNITED STATES,MN,FDIC,0,3151426.0,3151426.0,3151426,9,500,CHAMPLIN,UNITED STATES,0,0,MAPLE FINANCIAL HOLDING COMPANY,MAPLE FNCL HC,1,FRS,MN
20171231.0,3153233.0,200.0,METROPOLITAN CAPITAL BANK & TRUST,METROPOLITAN CAP B&TC,1.0,7.0,CHICAGO,UNITED STATES,IL,FDIC,0,3153224.0,3153224.0,3153224,7,500,CHICAGO,UNITED STATES,0,0,"METROPOLITAN CAPITAL BANCORP, INC.",METROPOLITAN CAP BC,1,FRS,IL
20171231.0,3153297.0,200.0,FIRST COMMERCE BANK,FIRST CMRC BK,1.0,6.0,LEWISBURG,UNITED STATES,TN,FDIC,0,3465909.0,3465909.0,3465909,6,500,LEWISBURG,UNITED STATES,0,0,"FIRST COMMERCE BANCORP, INC.",FIRST CMRC BC,1,FRS,TN
20171231.0,3153345.0,300.0,VICTORY COMMUNITY BANK,VICTORY CMNTY BK,1.0,4.0,FT MITCHELL,UNITED STATES,KY,OCC,0,3824421.0,3824421.0,3824421,4,500,FT MITCHELL,UNITED STATES,0,0,"VICTORY BANCORP, INC.",VICTORY BANCORP INC,1,FRS,KY
20171231.0,3154780.0,200.0,HORIZON COMMUNITY BANK,HORIZON CMTY BK,1.0,12.0,LAKE HAVASU CITY,UNITED STATES,AZ,FDIC,549300HKYIM2UCUTQA05,3382985.0,3382985.0,3382985,12,500,LAKE HAVASU CITY,UNITED STATES,0,0,"HORIZON BANCORP, INC.",HORIZON BC,1,FRS,AZ
20171231.0,3158546.0,200.0,FIRST WESTERN TRUST BANK,FIRST WESTERN TR BK,1.0,10.0,DENVER,UNITED STATES,CO,FDIC,254900KI7219LQKCI772,3189906.0,3189906.0,3189906,10,500,DENVER,UNITED STATES,0,0,"FIRST WESTERN FINANCIAL, INC.",FIRST WESTERN FNCL,1,FRS,CO
20171231.0,3160978.0,200.0,INTEGRITY BANK & TRUST,INTEGRITY BK & TR,1.0,10.0,MONUMENT,UNITED STATES,CO,FDIC,5493008SW1LBUJBOD283,3184853.0,3184853.0,3184853,10,500,MONUMENT,UNITED STATES,0,0,"GEMINI BANCSHARES, INC.",GEMINI BSHRS,1,FRS,CO
20171231.0,3165357.0,200.0,COMMUNITY FIRST BANK OF INDIANA,COMMUNITY FIRST BK IN,1.0,7.0,KOKOMO,UNITED STATES,IN,FDIC,549300Z6RK4QCIMZJD44,3921816.0,3921816.0,3921816,7,500,KOKOMO,UNITED STATES,0,0,COMMUNITY FIRST FINANCIAL CORPORATION,COMMUNITY FIRST FC,1,FRS,IN
20171231.0,3166699.0,200.0,TOLLESON PRIVATE BANK,TOLLESON PRIV BK,1.0,11.0,DALLAS,UNITED STATES,TX,FDIC,0,3191712.0,3191712.0,3191712,11,500,DALLAS,UNITED STATES,0,0,"TOLLESON WEALTH MANAGEMENT, INC.",TOLLESON WEALTH MGMT,1,FRS,TX
20171231.0,3174920.0,200.0,CITIZENS BANK & TRUST,CITIZENS B&TC,1.0,6.0,GUNTERSVILLE,UNITED STATES,AL,FDIC,0,3439179.0,3439179.0,3439179,6,500,GUNTERSVILLE,UNITED STATES,0,0,"CITIZENS B & T HOLDINGS, INC.",CITIZENS B&T HOLD,1,FRS,AL
20171231.0,3176812.0,200.0,"FLORIDIAN COMMUNITY BANK, INC.",FLORIDIAN CMNTY BK,1.0,6.0,DAVIE,UNITED STATES,FL,FDIC,0,3203884.0,3203884.0,3203884,6,500,DAVIE,UNITED STATES,0,0,"FLORIDIAN COMMUNITY HOLDINGS, INC.",FLORIDIAN CMNTY HOLD,1,FRS,FL
