id,date,fed_district_code,charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state,common_id
3828045,20170630.0,4,500,CLEVELAND,UNITED STATES,3828036,0,TFS FINANCIAL CORPORATION,TFS FINANCIAL CORP,1,FRS,OH,3828045.0
3828054,20170630.0,4,500,COLUMBUS,UNITED STATES,3828054,0,MSB CAPITAL CORPORATION,MSB CAPITAL CORP,1,FRS,OH,3828054.0
3828111,20170630.0,4,500,COSHOCTON,UNITED STATES,3828111,0,HOME LOAN FINANCIAL CORPORATION,HOME LOAN FINANCIAL CORP,1,FRS,OH,3828111.0
3828120,20170630.0,4,500,COVINGTON,UNITED STATES,3828120,0,"COVINGTON FINANCIAL CORPORATION, MHC",COVINGTON FC MHC,6,FRS,OH,3828120.0
3828148,20170630.0,4,500,COVINGTON,UNITED STATES,3828120,0,COVINGTON FINANCIAL CORPORATION,COVINGTON FC,1,FRS,OH,3828148.0
3828241,20170630.0,11,500,HEBBRONVILLE,UNITED STATES,3828241,0,"HEBBRONVILLE REGIONAL BANCSHARES, INC.",HEBBRONVILLE RGNL BSHRS,1,FRS,TX,3828241.0
3828250,20170630.0,11,500,MARION,UNITED STATES,3828250,0,"MARION BANCSHARES, INC.",MARION BSHRS,1,FRS,TX,3828250.0
3828577,20170630.0,4,500,WORTHINGTON,UNITED STATES,3828577,0,CENTRAL FEDERAL CORPORATION,CENTRAL FEDERAL CORP,1,FRS,OH,3828577.0
3828595,20170630.0,4,500,GREENVILLE,UNITED STATES,3828595,0,GREENVILLE FEDERAL MHC,GREENVILLE FEDERAL MHC,6,FRS,OH,3828595.0
3828607,20170630.0,4,500,GREENVILLE,UNITED STATES,3828595,0,GREENVILLE FEDERAL FINANCIAL CORPORATION,GREENVILLE FEDERAL FNCL CORP,1,FRS,OH,3828607.0
3828625,20170630.0,4,500,NEWBURY,UNITED STATES,3828625,0,"MAPLE LEAF FINANCIAL, INC.",MAPLE LEAF FINANCIAL INC,1,FRS,OH,3828625.0
3828634,20170630.0,4,500,NILES,UNITED STATES,3828634,0,"FIRST NILES FINANCIAL, INC.",FIRST NILES FINANCIAL INC,1,FRS,OH,3828634.0
3828643,20170630.0,4,500,SIDNEY,UNITED STATES,3828643,0,PEOPLES-SIDNEY FINANCIAL CORPORATION,PEOPLES-SIDNEY FC,1,FRS,OH,3828643.0
3831139,20170630.0,7,500,WOODSTOCK,UNITED STATES,3831139,549300Z18R5STLTBBD46,"GOLDEN EAGLE BANCORP, INC.",GOLDEN EAGLE BC,1,FRS,IL,3831139.0
3831250,20170630.0,4,500,YOUNGSTOWN,UNITED STATES,3831250,0,UNITED COMMUNITY FINANCIAL CORPORATION,UNITED COMMUNITY FNCL CORP,1,FRS,OH,3831250.0
3831269,20170630.0,4,500,CHARLEROI,UNITED STATES,3831269,0,CHARLEROI FINANCIAL MHC,CHARLEROI FNCL MHC,6,FRS,PA,3831269.0
3831278,20170630.0,4,500,CHARLEROI,UNITED STATES,3831269,0,CF FINANCIAL CORPORATION,CF FNCL CORP,1,FRS,PA,3831278.0
3831326,20170630.0,4,500,WASHINGTON,UNITED STATES,3831326,0,WFSB MUTUAL HOLDING COMPANY,WFSB MUTUAL HOLDING CO,6,FRS,PA,3831326.0
3831335,20170630.0,4,500,WASHINGTON,UNITED STATES,3831326,0,"WFSB, INC.",WFSB INC,1,FRS,PA,3831335.0
3831465,20170630.0,5,500,ANNAPOLIS,UNITED STATES,3831465,0,"SEVERN BANCORP, INC.",SEVERN BC,1,FRS,MD,3831465.0
3831513,20170630.0,3,500,MOUNT LAUREL,UNITED STATES,3831513,0,CORNERSTONE FINANCIAL CORPORATION,CORNERSTONE FNCL CORP,1,FRS,NJ,3831513.0
3831625,20170630.0,11,500,DALLAS,UNITED STATES,3831625,0,"BMC BANCSHARES, INC.",BMC BSHRS,1,FRS,TX,3831625.0
3831960,20170630.0,5,500,PARKVILLE,UNITED STATES,3831960,0,"BANKS OF THE CHESAPEAKE, MHC",BANKS OF THE CHESAPEAKE MHC,6,FRS,MD,3831960.0
3832015,20170630.0,8,500,LITTLE ROCK,UNITED STATES,3832015,549300UF7YP1MJECIC77,"BEAR STATE FINANCIAL, INC.",BEAR ST FNCL,1,FRS,AR,3832015.0
3832033,20170630.0,8,500,FAYETTEVILLE,UNITED STATES,3832033,0,PRIORITY ONE HOLDING COMPANY,PRIORITY ONE HC,1,FRS,AR,3832033.0
3832181,20170630.0,8,500,SPRINGDALE,UNITED STATES,3832181,0,"UNITED HOLDING COMPANY, INC.",UNITED HC,1,FRS,AR,3832181.0
3832202,20170630.0,8,500,SCOTTSBURG,UNITED STATES,3832202,0,"SCOTTSBURG B&L, MHC",SCOTTSBURG B&L MHC,6,FRS,IN,3832202.0
3832211,20170630.0,8,500,SCOTTSBURG,UNITED STATES,3832202,0,B & L FINANCIAL CORP.,B & L FNCL CORP,1,FRS,IN,3832211.0
3832248,20170630.0,8,500,SALEM,UNITED STATES,3832248,0,"MID-SOUTHERN, M.H.C.",MID SOUTHERN MHC,6,FRS,IN,3832248.0
3832284,20170630.0,8,500,EVANSVILLE,UNITED STATES,3832284,0,"FIRST BANCORP OF INDIANA, INC.",FIRST BC OF INDIANA,1,FRS,IN,3832284.0
3832293,20170630.0,7,500,EVANSVILLE,UNITED STATES,3848931,0,FIDELITY FEDERAL BANCORP,FIDELITY FED BC,1,FRS,IN,3832293.0
3832556,20170630.0,8,500,HOPKINSVILLE,UNITED STATES,3832556,0,"HOPFED BANCORP, INC.",HOPFED BC,1,FRS,KY,3832556.0
3832583,20170630.0,3,500,MOUNT LAUREL,UNITED STATES,3832583,0,MARLIN BUSINESS SERVICES CORP.,MARLIN BUS SVC CORP,1,FRS,NJ,3832583.0
3832592,20170630.0,8,500,MURRAY,UNITED STATES,3832592,0,"BANCKENTUCKY, INC.",BANCKENTUCKY,1,FRS,KY,3832592.0
3832846,20170630.0,8,500,SALEM,UNITED STATES,3832846,0,"OZARK BANCORP, INC.",OZARK BC,1,FRS,MO,3832846.0
3832912,20170630.0,10,500,OKLAHOMA CITY,UNITED STATES,3832912,0,"FSB INVESTMENTS, LLC",FSB INV LLC,11,FRS,OK,3832912.0
3833834,20170630.0,10,500,SALIDA,UNITED STATES,3833834,0,"HIGH COUNTRY BANCORP, INC.",HIGH CNTRY BC,1,FRS,CO,3833834.0
3833843,20170630.0,5,500,WEST JEFFERSON,UNITED STATES,3837542,0,LIFESTORE FINANCIAL GROUP,LIFESTORE FNCL GRP,1,FRS,NC,3833843.0
3834701,20170630.0,5,500,CAMDEN,UNITED STATES,3834701,0,FIRST PALMETTO FINANCIAL CORPORATION,FIRST PALMETTO FC,1,FRS,SC,3834701.0
3834710,20170630.0,5,500,WALTERBORO,UNITED STATES,3834710,0,"FIRST CAROLINA BANCSHARES, M.H.C.",FIRST CAROLINA BSHRS MHC,6,FRS,SC,3834710.0
3834729,20170630.0,5,500,KINGSTREE,UNITED STATES,3834729,0,"KINGSTREE BANCSHARES, M.H.C.",KINGSTREE BSHRS MHC,6,FRS,SC,3834729.0
3834822,20170630.0,1,500,WARWICK,UNITED STATES,3834822,0,PROSPECT FINANCIAL CORPORATION,PROSPECT FC,1,FRS,RI,3834822.0
3834831,20170630.0,10,500,CLAY CENTER,UNITED STATES,3834831,0,UNION STATE BANC HOLDING CORPORATION,UNION ST BANC HC,1,FRS,KS,3834831.0
3835100,20170630.0,10,500,BUFFALO,UNITED STATES,3835100,0,"CRAZY WOMAN CREEK BANCORP, INC.",CRAZY WOMAN CREEK BC,1,FRS,WY,3835100.0
3835155,20170630.0,10,500,BRUSH,UNITED STATES,3835155,0,FARMERS REALTY CO.,FARMERS REALTY CO,1,FRS,CO,3835155.0
3835164,20170630.0,10,500,GREENWOOD VILLAGE,UNITED STATES,3835164,0,"SILVER QUEEN FINANCIAL SERVICES, INC.",SILVER QUEEN FS,1,FRS,CO,3835164.0
3835173,20170630.0,10,500,FORT MORGAN,UNITED STATES,3835173,0,MORGAN FINANCIAL CORPORATION,MORGAN FC,1,FRS,CO,3835173.0
3835203,20170630.0,10,500,GRANBY,UNITED STATES,3835203,0,"GRAND MOUNTAIN BANCSHARES, INC.",GRAND MNT BSHRS,1,FRS,CO,3835203.0
3835230,20170630.0,10,500,HAYS,UNITED STATES,3835230,0,MID-AMERICA FINANCIAL CORPORATION,MID-AMERICA FC,1,FRS,KS,3835230.0
3836385,20170630.0,5,500,LAURINBURG,UNITED STATES,3836385,0,"FIRST CAPITAL BANCSHARES, INC.",FIRST CAP BSHRS,1,FRS,NC,3836385.0
3836488,20170630.0,12,500,IRVINE,UNITED STATES,3722787,0,PLAZA BANCORP,PLAZA BC,1,FRS,CA,3836488.0
3836880,20170630.0,3,500,EWING,UNITED STATES,4439354,0,CENLAR CAPITAL CORPORATION,CENLAR CAP CORP,1,FRS,NJ,3836880.0
3836899,20170630.0,3,500,SEA ISLE CITY,UNITED STATES,3848427,0,1ST CAPITAL HOLDING CORP.,1ST CAP HOLD CORP,1,FRS,NJ,3836899.0
3836901,20170630.0,3,500,WILDWOOD,UNITED STATES,3836901,0,"CREST SAVINGS BANCORP, MHC",CREST SVG BC MHC,6,FRS,NJ,3836901.0
3836910,20170630.0,3,500,WILDWOOD,UNITED STATES,3836901,0,"CREST SAVINGS BANCORP, INC",CREST SVGS BC,1,FRS,NJ,3836910.0
3836965,20170630.0,3,500,DELANCO,UNITED STATES,3836965,0,"DELANCO BANCORP, INC",DELANCO BC,1,FRS,NJ,3836965.0
3837373,20170630.0,5,500,SPARROWS POINT,UNITED STATES,3837373,0,"BAY-VANGUARD, MHC",BAY-VANGUARD MHC,6,FRS,MD,3837373.0
3837430,20170630.0,5,500,WAKE FOREST,UNITED STATES,3837467,0,"WAKE FOREST BANCSHARES, INC.",WAKE FOREST BSHRS,1,FRS,NC,3837430.0
3837467,20170630.0,5,500,WAKE FOREST,UNITED STATES,3837467,0,"WAKE FOREST BANCORP, M.H.C.",WAKE FOREST BC MHC,6,FRS,NC,3837467.0
3837542,20170630.0,5,500,WEST JEFFERSON,UNITED STATES,3837542,0,"ASHECO, M.H.C.",ASHECO MHC,6,FRS,NC,3837542.0
3837962,20170630.0,6,500,MAITLAND,UNITED STATES,3837962,0,"AXIOM BANCSHARES, INC.",AXIOM BSHRS,1,FRS,FL,3837962.0
3838259,20170630.0,6,500,HALLANDALE BEACH,UNITED STATES,3838259,0,"HOME BANCGROUP, INC.",HOME BANCGROUP,1,FRS,FL,3838259.0
3838727,20170630.0,11,500,DALLAS,UNITED STATES,3838727,54930010TA543US0PM65,"HILLTOP HOLDINGS, INC",HILLTOP HOLD,1,FRS,TX,3838727.0
3838811,20170630.0,11,500,DALLAS,UNITED STATES,3838811,0,"DIAMOND A FINANCIAL, LP",DIAMOND A FNCL LP,3,FRS,TX,3838811.0
3839199,20170630.0,6,500,JACKSONVILLE,UNITED STATES,3839199,549300CTUTG3VOLBJ658,"FIRSTATLANTIC FINANCIAL HOLDINGS, INC.",FIRSTATLANTIC FNCL HOLDS,1,FRS,FL,3839199.0
3839201,20170630.0,6,500,LAKE CITY,UNITED STATES,3846405,0,"FIRST FEDERAL BANCORP, INC.",FIRST FED BC,6,FRS,FL,3839201.0
3839313,20170630.0,6,500,TRENTON,UNITED STATES,3839313,0,TAG BANCSHARES INC.,TAG BC,1,FRS,GA,3839313.0
3839340,20170630.0,6,500,VALDOSTA,UNITED STATES,3839340,0,"LOWNDES BANCSHARES, INC.",LOWNDES BC,1,FRS,GA,3839340.0
3839902,20170630.0,6,500,MACON,UNITED STATES,3839902,0,MIDCOUNTRY FINANCIAL CORP,MIDCOUNTRY FNCL CORP,1,FRS,GA,3839902.0
3839920,20170630.0,6,500,ATLANTA,UNITED STATES,3839920,0,CORNERSTONE BANCSHARES,CORNERSTONE BSHRS,1,FRS,GA,3839920.0
3840029,20170630.0,6,500,JACKSONVILLE,UNITED STATES,3840029,0,ATLANTIC COAST FINANCIAL CORPORATION,ATLANTIC COAST FC,1,FRS,FL,3840029.0
3841811,20170630.0,6,500,HAMMOND,UNITED STATES,3841811,0,FPB FINANCIAL CORP,FPB FNCL CORP,1,FRS,LA,3841811.0
3841839,20170630.0,6,500,DERIDDER,UNITED STATES,3841839,0,"BEAUREGARD BANCSHARES, INC.",BEAUREGARD BCH,1,FRS,LA,3841839.0
3841941,20170630.0,10,500,GRANDVIEW,UNITED STATES,3841941,0,"NASB FINANCIAL, INC.",NASB FNCL,1,FRS,MO,3841941.0
3842032,20170630.0,6,500,HATTIESBURG,UNITED STATES,3842032,0,GRAND FINANCIAL CORP,GRAND FNCL CORP,1,FRS,MS,3842032.0
3842050,20170630.0,6,500,DICKSON,UNITED STATES,3842050,0,"SOUTHEASTERN BANCORP, INC.",SOUTHEASTERN BC,1,FRS,TN,3842050.0
3842069,20170630.0,6,500,MC MINNVILLE,UNITED STATES,3842069,0,"SECURITY BANCORP, INC.",SECURITY BC,1,FRS,TN,3842069.0
3842108,20170630.0,6,500,NEWPORT,UNITED STATES,3842108,0,UNITED TENNESSEE BANKSHARES,UNITED TN BSHRS,1,FRS,TN,3842108.0
3842126,20170630.0,6,500,CLARKSVILLE,UNITED STATES,3842126,0,FIRST ADVANTAGE BANCORP,FIRST ADVAN BC,1,FRS,TN,3842126.0
3842528,20170630.0,12,500,PALOS VERDES ESTATES,UNITED STATES,3842528,0,MALAGA FINANCIAL CORPORATION,MALAGA FC,1,FRS,CA,3842528.0
3842630,20170630.0,12,500,OAKLAND,UNITED STATES,3842630,0,"BENEFICIAL STATE BANCORP, INC.",BENEFICIAL ST BC,1,FRS,CA,3842630.0
3842649,20170630.0,12,500,OAKLAND,UNITED STATES,3842649,0,BENEFICIAL STATE FOUNDATION,BENEFICIAL ST FOUND,1,FRS,CA,3842649.0
3842658,20170630.0,12,500,IRVINE,UNITED STATES,3842658,0,FIRST FOUNDATION INC.,FIRST FOUND,1,FRS,CA,3842658.0
3842863,20170630.0,10,500,LIBERTY,UNITED STATES,3842863,0,CCSB FINANCIAL CORP.,CCSB FNCL,1,FRS,MO,3842863.0
3842911,20170630.0,12,500,HAGATNA,GUAM,3842948,0,BANCPACIFIC FINANCIAL HOLDING CORPORATION,BANCPACIFIC FHC,1,FRS,GU,3842911.0
3842920,20170630.0,12,500,TAMUNING,GUAM,3842948,0,MARIANAS FINANCE CORPORATION,MARIANAS FNC CORP,1,FRS,GU,3842920.0
3842939,20170630.0,12,500,BARRIGADA,GUAM,3842939,0,"OUR LADY OF PEACE MEMORIAL PLAN, INC.",OUR LADY OF PEACE MEM PLAN,1,FRS,GU,3842939.0
3842957,20170630.0,12,710,HONOLULU,UNITED STATES,3842957,JJ8FWOCWCV22X7GUPJ23,"HAWAIIAN ELECTRIC INDUSTRIES, INC.",HAWAIIAN ELEC IND,1,FRS,HI,3842957.0
3842975,20170630.0,12,500,HONOLULU,UNITED STATES,3842957,0,"ASB HAWAII, INC.",ASB HI,1,FRS,HI,3842975.0
3843075,20170630.0,7,720,RENO,UNITED STATES,3843075,E0KSF7PFQ210NWI8Z391,JOHN DEERE CAPITAL CORPORATION,JOHN DEERE CAP CORP,1,FRS,NV,3843075.0
3843507,20170630.0,12,500,SEATTLE,UNITED STATES,3843507,0,"HOMESTREET, INC.",HOMESTREET,1,FRS,WA,3843507.0
3843628,20170630.0,12,500,RENTON,UNITED STATES,3843628,549300F9IPXLCC3K7B36,"FIRST FINANCIAL NORTHWEST, INC.",FIRST FNCL NW,1,FRS,WA,3843628.0
3843646,20170630.0,12,500,SEATTLE,UNITED STATES,3843646,0,"SOUND FINANCIAL BANCORP, INC.",SOUND FNCL BC,1,FRS,WA,3843646.0
3843712,20170630.0,12,500,LACEY,UNITED STATES,3843712,0,"ANCHOR BANCORP, INC.",ANCHOR BC,1,FRS,WA,3843712.0
3843936,20170630.0,10,500,WICHITA,UNITED STATES,3843936,0,"BASTIAN INVESTMENTS, L.P.",BASTIAN INV LP,3,FRS,KS,3843936.0
3843945,20170630.0,10,500,WICHITA,UNITED STATES,3843945,0,"BASTIAN INVESTMENTS, INC.",BASTIAN INV,1,FRS,KS,3843945.0
3844269,20170630.0,3,500,WILMINGTON,UNITED STATES,3844269,549300SU7VQHD6QRG886,WSFS FINANCIAL CORPORATION,WSFS FNCL CORP,1,FRS,DE,3844269.0
3845668,20170630.0,3,500,DARBY,UNITED STATES,3845668,0,SHARON MUTUAL HOLDING COMPANY,SHARON MUT HC,6,FRS,PA,3845668.0
3845677,20170630.0,3,500,DARBY,UNITED STATES,3845668,0,SHARON BANCORP INC,SHARON BC,1,FRS,PA,3845677.0
3846003,20170630.0,1,500,BENNINGTON,UNITED STATES,3846003,0,"COMMUNITY FINANCIAL, MHC",COMMUNITY FNCL,6,FRS,VT,3846003.0
3846106,20170630.0,1,500,LEBANON,UNITED STATES,3846106,0,MASCOMA MUTUAL FINANCIAL SERVICES CORPORATION,MASCOMA MUT FS CORP,6,FRS,NH,3846106.0
3846375,20170630.0,7,500,RIVERWOODS,UNITED STATES,3846375,Z1YLO2USPORE63VVUL20,DISCOVER FINANCIAL SERVICES,DISCOVER FS,1,FRS,IL,3846375.0
3846405,20170630.0,6,500,LAKE CITY,UNITED STATES,3846405,0,"FIRST FEDERAL BANCORP, MHC",FIRST FED BC,6,FRS,FL,3846405.0
3846487,20170630.0,1,500,ROCHESTER,UNITED STATES,3846496,0,PROFILE BANCORP INC.,PROFILE BC,1,FRS,NH,3846487.0
3846496,20170630.0,1,500,ROCHESTER,UNITED STATES,3846496,0,PROFILE BANCORP MHC,PROFILE BC MHC,6,FRS,NH,3846496.0
3846629,20170630.0,3,500,PHILADELPHIA,UNITED STATES,3846629,549300UVKO9II371BH47,"BENEFICIAL BANCORP, INC.",BENEFICIAL BC,1,FRS,PA,3846629.0
3846656,20170630.0,3,500,LEVITTOWN,UNITED STATES,3846713,0,"WILLIAM PENN BANCORP, INC",WILLIAM PENN BC,1,FRS,PA,3846656.0
3846713,20170630.0,3,500,LEVITTOWN,UNITED STATES,3846713,0,"WILLIAM PENN, MHC",WILLIAM PENN MHC,6,FRS,PA,3846713.0
3848258,20170630.0,7,500,WABASH,UNITED STATES,3848258,0,FFW CORPORATION,FFW CORP,1,FRS,IN,3848258.0
3848267,20170630.0,7,500,MUNSTER,UNITED STATES,3848267,0,AMB FINANCIAL CORP.,AMB FNCL CORP,1,FRS,IN,3848267.0
3848342,20170630.0,5,500,ROANOKE,UNITED STATES,3848342,549300MZBTMEM6F0R827,HOMETOWN BANKSHARES CORPORATION,HOMETOWN BSHRS CORP,1,FRS,VA,3848342.0
3848397,20170630.0,7,500,LOGANSPORT,UNITED STATES,3848397,0,LOGANSPORT FINANCIAL CORP.,LOGANSPORT FC,1,FRS,IN,3848397.0
3848427,20170630.0,3,500,SEA ISLE CITY,UNITED STATES,3848427,0,"SEA ISLE FINANCIAL CORP, MHC",SEA ISLE FNCL CORP MHC,6,FRS,NJ,3848427.0
3848520,20170630.0,7,500,CHICAGO,UNITED STATES,3848520,0,"WASHINGTON BANCSHARES, INC.",WASHINGTON BSHRS,1,FRS,IL,3848520.0
3848566,20170630.0,7,500,PALOS HEIGHTS,UNITED STATES,3848566,0,"UNITED BANCORP, INC.",UNITED BC,1,FRS,IL,3848566.0
3848632,20170630.0,5,500,MIDLOTHIAN,UNITED STATES,3848632,0,CBB FINANCIAL CORP.,CBB FNCL CORP,1,FRS,VA,3848632.0
3848931,20170630.0,7,500,CARMEL,UNITED STATES,3848931,0,"PEDCOR FINANCIAL, LLC",PEDCOR FNCL LLC,11,FRS,IN,3848931.0
3848940,20170630.0,7,500,CARMEL,UNITED STATES,3848931,549300RCEDXT9KXWGA80,PEDCOR FINANCIAL BANCORP,PEDCOR FNCL BC,1,FRS,IN,3848940.0
3849013,20170630.0,7,500,CHICAGO,UNITED STATES,3849013,0,"MUTUAL FEDERAL BANCORP, MHC",MUTUAL FED BC MHC,6,FRS,IL,3849013.0
3849219,20170630.0,7,500,CHICAGO,UNITED STATES,3293223,0,HOYNE FINANCIAL CORPORATION,HOYNE FC,1,FRS,IL,3849219.0
3849545,20170630.0,7,500,WAUKEGAN,UNITED STATES,3849545,0,"NORTH SHORE, MHC",NORTH SHORE MHC,6,FRS,IL,3849545.0
3850130,20170630.0,7,500,CHICAGO,UNITED STATES,3849013,0,"MUTUAL FEDERAL BANCORP, INC",MUTUAL FED BC,6,FRS,IL,3850130.0
3851191,20170630.0,6,500,LAFAYETTE,UNITED STATES,3851191,0,"HOME BANCORP, INC.",HOME BC,1,FRS,LA,3851191.0
3851388,20170630.0,7,500,MARSHFIELD,UNITED STATES,3851388,0,FORWARD MUTUAL HOLDING COMPANY,FORWARD MUT HC,6,FRS,WI,3851388.0
3852022,20170630.0,7,500,TROY,UNITED STATES,4223937,549300Q22V2Y3J4R2715,"FLAGSTAR BANCORP, INC.",FLAGSTAR BC,1,FRS,MI,3852022.0
3852031,20170630.0,7,500,SOUTHFIELD,UNITED STATES,3852031,0,"STERLING BANCORP, INC.",STERLING BC,1,FRS,MI,3852031.0
3852107,20170630.0,7,500,ALPENA,UNITED STATES,3852107,0,"FIRST FEDERAL OF NORTHERN MICHIGAN BANCORP, INC.",FIRST FED OF NORTHERN MI BC,1,FRS,MI,3852107.0
3854268,20170630.0,3,500,STROUDSBURG,UNITED STATES,3854268,0,"ESSA BANCORP, INC.",ESSA BC,1,FRS,PA,3854268.0
3857308,20170630.0,5,500,ARLINGTON,UNITED STATES,2398082,0,NCB FINANCIAL CORPORATION,NCB FC,1,FRS,VA,3857308.0
3866382,20170630.0,1,500,WESTFIELD,UNITED STATES,3866382,549300Y8QE4EI2LP6B42,"WESTERN NEW ENGLAND BANCORP, INC.",WESTERN NEW ENGLAND BC,1,FRS,MA,3866382.0
3866702,20170630.0,7,500,RICHMOND,UNITED STATES,3866702,0,"WEST END INDIANA BANCSHARES, INC.",WEST END IN BSHRS,1,FRS,IN,3866702.0
3866878,20170630.0,7,500,MCHENRY,UNITED STATES,3866878,0,"MCHENRY BANCORP, INC.",MCHENRY BC,1,FRS,IL,3866878.0
3867147,20170630.0,7,500,DETROIT,UNITED STATES,3867147,0,"IB FINANCE HOLDING COMPANY, LLC",IB FNC HC LLC,11,FRS,MI,3867147.0
3867464,20170630.0,7,500,CENTRAL CITY,UNITED STATES,3867464,549300PQ68DKWEUG5F06,"NXT BANCORPORATION, INC.",NXT BC,1,FRS,IA,3867464.0
3878835,20170630.0,5,500,NORTH MYRTLE BEACH,UNITED STATES,3878835,0,"MAX BANCORP, LLC",MAX BANCORP LLC,11,FRS,SC,3878835.0
3879720,20170630.0,11,500,BANDERA,UNITED STATES,3879720,0,"TEXAS HILL COUNTRY BANCSHARES, INC.",TEXAS HILL COUNTRY BSHRS,1,FRS,TX,3879720.0
3882739,20170630.0,6,500,CORAL GABLES,UNITED STATES,3882748,0,MERCANTIL FLORIDA BANCORP INC,MERCANTIL FL BC,1,FRS,FL,3882739.0
3882748,20170630.0,6,500,CORAL GABLES,UNITED STATES,3882748,0,MERCANTIL COMMERCEBANK VOTING TRUST,MERCANTIL COMMERCEBANK VOTING,1,FRS,FL,3882748.0
3884863,20170630.0,5,500,WILMINGTON,UNITED STATES,3884863,0,"LIVE OAK BANCSHARES, INC.",LIVE OAK BSHRS,1,FRS,NC,3884863.0
3887323,20170630.0,6,500,MIAMI,UNITED STATES,3887323,0,"INTERCONTINENTAL BANKSHARES, LLC",INTERCONTINENTAL BSHRS LLC,11,FRS,FL,3887323.0
3888414,20170630.0,3,500,FREEHOLD,UNITED STATES,3888414,0,FREEHOLD MHC,FREEHOLD MHC,6,FRS,NJ,3888414.0
3888423,20170630.0,3,500,FREEHOLD,UNITED STATES,3888414,0,FREEHOLD BANCORP,FREEHOLD BC,1,FRS,NJ,3888423.0
3897519,20170630.0,6,500,KEY WEST,UNITED STATES,3897519,0,FIRST STATE BANK OF THE FLORIDA KEYS HOLDING COMPANY,FIRST ST BK OF THE FL KEYS HC,1,FRS,FL,3897519.0
3899456,20170630.0,6,500,COCONUT GROVE,UNITED STATES,3899456,549300G36R5FSK0LWP81,"BISCAYNE BANCSHARES, INC.",BISCAYNE BSHRS,1,FRS,FL,3899456.0
3903661,20170630.0,10,500,LEAWOOD,UNITED STATES,3903661,0,"CROSSFIRST HOLDINGS, LLC",CROSSFIRST HOLD LLC,11,FRS,KS,3903661.0
3908929,20170630.0,8,500,CLARKSVILLE,UNITED STATES,3908929,0,"FIRST SAVINGS FINANCIAL GROUP, INC.",FIRST SVG FNCL GR,1,FRS,IN,3908929.0
3912766,20170630.0,1,500,NAUGATUCK,UNITED STATES,3912766,0,ION FINANCIAL MHC,ION FNCL MHC,6,FRS,CT,3912766.0
3914872,20170630.0,10,500,WEIR,UNITED STATES,3914872,0,CB BANCSHARES CORP,CB BSHRS CORP,1,FRS,KS,3914872.0
3916317,20170630.0,7,500,MARSHALLTOWN,UNITED STATES,3916317,0,"IOWA RIVER BANCORP, INC.",IOWA RIVER BC,1,FRS,IA,3916317.0
3916326,20170630.0,7,500,GRANDVILLE,UNITED STATES,3916326,0,"GRAND RIVER COMMERCE, INC.",GRAND RIVER CMRC,1,FRS,MI,3916326.0
3917006,20170630.0,5,500,BETHESDA,UNITED STATES,3917275,0,"PRESIDENTIAL HOLDINGS, INC.",PRESIDENTIAL HOLD,1,FRS,MD,3917006.0
3917855,20170630.0,9,500,BILLINGS,UNITED STATES,3917855,0,BEARTOOTH FINANCIAL CORPORATION,BEARTOOTH FC,1,FRS,MT,3917855.0
3917873,20170630.0,8,500,BLUFFS,UNITED STATES,3917873,0,"SCOTT MORGAN BANCORP, INC.",SCOTT MORGAN BC,1,FRS,IL,3917873.0
3918553,20170630.0,6,500,TALLAHASSEE,UNITED STATES,3918553,0,"SUNSHINE FINANCIAL, INC.",SUNSHINE FNCL,1,FRS,FL,3918553.0
3918599,20170630.0,6,500,NEW ORLEANS,UNITED STATES,3918599,0,"HIBERNIA BANCORP, INC.",HIBERNIA BC,1,FRS,LA,3918599.0
3919738,20170630.0,1,500,WEYMOUTH,UNITED STATES,3919738,0,SOUTH SHORE MUTUAL HOLDING COMPANY,SOUTH SHORE MHC,6,FRS,MA,3919738.0
3920118,20170630.0,1,500,WINDSOR,UNITED STATES,3920118,0,"WINDSOR FEDERAL, MHC",WINDSOR FED MHC,6,FRS,CT,3920118.0
3921816,20170630.0,7,500,KOKOMO,UNITED STATES,3921816,0,COMMUNITY FIRST FINANCIAL CORPORATION,COMMUNITY FIRST FC,1,FRS,IN,3921816.0
3922466,20170630.0,5,500,RESTON,UNITED STATES,3922466,549300UEM4C23DHLT013,"WASHINGTONFIRST BANKSHARES, INC.",WASHINGTONFIRST BSHRS INC,1,FRS,VA,3922466.0
3923306,20170630.0,4,500,HINDMAN,UNITED STATES,3923306,0,COMMUNITY EXCHANGE BANCSHARES INC.,COMMUNITY EXCHANGE BSHRS,1,FRS,KY,3923306.0
3923342,20170630.0,10,500,CASPER,UNITED STATES,3923342,0,JONAH BANKSHARES,JONAH BSHRS,1,FRS,WY,3923342.0
3923539,20170630.0,6,500,ROME,UNITED STATES,3923539,0,RCB FINANCIAL CORPORATION,RCB FNCL CORP,1,FRS,GA,3923539.0
3925065,20170630.0,6,500,NASHVILLE,UNITED STATES,3925065,0,TRUXTON CORPORATION,TRUXTON CORP,1,FRS,TN,3925065.0
3926745,20170630.0,1,500,COLLINSVILLE,UNITED STATES,2937100,0,COLLINSVILLE STOCK HOLDING COMPANY,COLLINSVILLE SHC,1,FRS,CT,3926745.0
3927069,20170630.0,6,500,CLARKSVILLE,UNITED STATES,3927069,0,"CUMBERLAND BANCORP, INC.",CUMBERLAND BC,1,FRS,TN,3927069.0
