activity year_x,respondent id,agency code_x,parent respondent id,parent name (panel),parent city (panel),parent state (panel),region,assets,other lender code,respondent name (panel),respondent city (panel),respondent state (panel),top holder rssd id,top holder name,top holder city,top holder state,top holder country,respondent rssd id,parent rssd id,respondent fips state number,activity year_y,agency code_y,federal tax id,respondent name,respondent mailing address,respondent city,respondent state,respondent zip code,parent name,parent address,parent city,parent state,parent zip code,lar count
2017,0000068366,5,,,,,,2512180.0,0,S A F E CREDIT UNION,FOLSOM,CA,,,,,,324779.0,,6.0,2017,5,94-1179501,SAFE CREDIT UNION,2295 IRON POINT RD SUITE 100,FOLSOM,CA,95630,,,,,,2137
2017,0000063272,5,,,,,,372191.0,0,GRANITE STATE CREDIT UNION,MANCHESTER,NH,,,,,,124193.0,,33.0,2017,5,02-0227484,GRANITE STATE CREDIT UNION,1415 ELM STREET,MANCHESTER,NH,03101,,,,,,659
2017,0000068573,5,,,,,,148016.0,0,EMORY ALLIANCE CREDIT UNION,DECATUR,GA,,,,,,208084.0,,13.0,2017,5,23-7089505,Emory Alliance Credit Union,1237 Clairmont Rd,Decatur,GA,30030,,,,,,153
2017,0000000234,5,,,,,,78877.0,0,PITTSBURGH FIREFIGHTERS' FEDERAL CREDIT UNION,PITTSBURGH,PA,,,,,,23474.0,,42.0,2017,5,25-0974245,Pittsburgh Firefighters FCU,500 S. Main Street,Pittsburgh,PA,15220,0,0,0,PA,15220,40
2017,0000024516,5,,,,,,89133.0,0,CLEVELAND SELF RELIANCE FEDERAL CREDIT UNION,PARMA,OH,,,,,,602392.0,,39.0,2017,5,34-0830697,Cleveland Selfreliance FCU,6108 State Road,Parma,OH,44134,,,,,,15
2017,0000024516,5,,,,,,89133.0,0,CLEVELAND SELF RELIANCE FEDERAL CREDIT UNION,PARMA,OH,,,,,,602392.0,,39.0,2017,3,13-3148430,Interaudi Bank,19 E 54th Street,New York,NY,10022,,,,,,138
2017,0000024516,3,,,,,,1835973.0,0,INTERAUDI BANK,NEW YORK,NY,,,,,,538802.0,,36.0,2017,5,34-0830697,Cleveland Selfreliance FCU,6108 State Road,Parma,OH,44134,,,,,,15
2017,0000024516,3,,,,,,1835973.0,0,INTERAUDI BANK,NEW YORK,NY,,,,,,538802.0,,36.0,2017,3,13-3148430,Interaudi Bank,19 E 54th Street,New York,NY,10022,,,,,,138
2017,0000067927,5,,,,,,649606.0,0,SMART FINANCIAL CREDIT UNION,HOUSTON,TX,,,,,,787691.0,,48.0,2017,5,74-0695355,Smart Financial Credit Union,6051 North Course Dr,Houston,TX,77072,,,,,,533
2017,0000060747,5,,,,,,464905.0,0,BELLWETHER COMMUNITY CREDIT UNION,MANCHESTER,NH,,,,,,439299.0,,33.0,2017,5,02-0196520,BELLWETHER COMMUNITY CREDIT UN,425 HOOKSETT RD,MANCHESTER,NH,03104,,,,,,288
2017,0000014384,5,,,,,,3198014.0,0,MISSION FEDERAL CREDIT UNION,SAN DIEGO,CA,,,,,,133186.0,,6.0,2017,5,95-2148515,MISSION FEDERAL CREDIT UNION,5785 OBERLIN DRIVE,SAN DIEGO,CA,92121,,,,,,2233
2017,0000097071,5,,,,,,231987.0,0,MONTEREY CREDIT UNION,MONTEREY,CA,,,,,,940188.0,,6.0,2017,5,94-6198351,MONTEREY CREDIT UNION,501 E FRANKLIN STREET,MONTEREY,CA,93940,,,,,,32
2017,0000066364,5,,,,,,1633755.0,0,METRO CREDIT UNION,CHELSEA,MA,,,,,,110794.0,,25.0,2017,5,04-1695745,Metro Credit Union,200 Revere Beach Parkway,Chelsea,MA,02150,,,,,,1355
2017,0000068615,5,,,,,,2498150.0,0,NAVY ARMY COMMUNITY CREDIT UNION,CORPUS CHRISTI,TX,,,,,,930189.0,,48.0,2017,5,74-1237070,Navy Army Community Credit Union,2814 Rodd field,Corpus Christi,TX,78414,,,,,,2151
2017,0000024250,5,,,,,,514131.0,0,I C FEDERAL CREDIT UNION,FITCHBURG,MA,,,,,,89096.0,,25.0,2017,5,04-1328710,IC FEDERAL CREDIT UNION,300 BEMIS ROAD,FITCHBURG,MA,01420,,,,,,476
2017,0000017123,3,,,,,,510339.0,0,ARTISANS' BANK,WILMINGTON,DE,,,,,,73116.0,,10.0,2017,3,51-0002130,Artisans' Bank,2961 Centerville Road,Wilmington,DE,19808,,,,,,258
2017,0000007870,5,,,,,,191985.0,0,FIRST FLIGHT FEDERAL CREDIT UNION,CARY,NC,,,,,,570286.0,,37.0,2017,5,56-0582031,FIRST FLIGHT FCU,1815 KILDAIRE FARM RD STE A,CARY,NC,27518,,,,,,161
2017,0000068672,5,,,,,,506456.0,0,CRANE CREDIT UNION,ODON,IN,,,,,,181084.0,,18.0,2017,5,35-0978599,CRANE CREDIT UNION,1 West Gate Drive,Odon,IN,47562,,,,IN,00000,499
2017,0000009208,5,,,,,,159933.0,0,OHIO CATHOLIC FEDERAL CREDIT UNION,GARFIELD HEIGHTS,OH,,,,,,314088.0,,39.0,2017,5,34-0823943,Ohio Catholic Federal Credit Union,13623 Rockside Rd.,Garfield Heights,OH,44125,,,,,,280
2017,0000068460,5,,,,,,1322308.0,0,LBS FINANCIAL CREDIT UNION,WESTMINSTER,CA,,,,,,935072.0,,6.0,2017,5,95-1644568,LBS FINANCIAL CREDIT UNION,5505 GARDEN GROVE BLVD,WESTMINSTER,CA,92683,,,,,,337
2017,0000701735,1,,,,,,50724.0,0,ARGENTINE FEDERAL SAVINGS,KANSAS CITY,KS,,,,,,120476.0,,20.0,2017,1,48-0123640,Argentine Federal Savings,3004 Strong Avenue,Kansas City,KS,66106,,,,,,40
2017,0000012330,5,,,,,,103862.0,0,WYMAR FEDERAL CREDIT UNION,GEISMAR,LA,,,,,,422282.0,,22.0,2017,5,72-0551662,Wymar Federal Credit Union,37269 Highway 30,Geismar,LA,70734,,,,,,1
2017,0000024214,5,,,,,,225053.0,0,VALLEY FEDERAL CREDIT UNION OF MONTANA,BILLINGS,MT,,,,,,868590.0,,30.0,2017,5,81-0247124,Valley Federal Credit Union,PO Box 20417,Billings,MT,59104-0417,,,,,,328
2017,0000057072,3,,,,,,274726.0,0,ADVANTAGE BANK,LOVELAND,CO,,,,,,2927615.0,,8.0,2017,3,84-1555175,ADVANTAGE BANK,1475 N. Denver Ave.,Loveland,CO,80538,,,,,,99
2017,0000024479,5,,,,,,69770.0,0,CITY & POLICE FEDERAL CREDIT UNION,JACKSONVILLE,FL,,,,,,878599.0,,12.0,2017,5,59-0307893,City & Police FCU,8011 Philips Highway,Jacksonville,FL,32257,,,,,,3
2017,0000062340,5,,,,,,162333.0,0,PREFERRED CREDIT UNION,GRAND RAPIDS,MI,,,,,,221793.0,,26.0,2017,5,38-1878763,Preferred Credit Union,3767 Sparks Dr SE,Grand Rapids,MI,49546,,,,,,442
2017,0000000294,5,,,,,,266450.0,0,CME FEDERAL CREDIT UNION,COLUMBUS,OH,,,,,,565376.0,,39.0,2017,5,31-4376841,CME FEDERAL CREDIT UNION,150 E MOUND STREET SUITE 100,COLUMBUS,OH,43215,,,,,,212
2017,0000013794,5,,,,,,73111.0,0,MEDINA COUNTY FEDERAL CREDIT UNION,WADSWORTH,OH,,,,,,494289.0,,39.0,2017,5,34-0869210,Medina County Federal CU,1353 Reimer Road,Wadsworth,OH,44281,,,,,,19
2017,0000066424,5,,,,,,215795.0,0,PCM CREDIT UNION,GREEN BAY,WI,,,,,,798790.0,,55.0,2017,5,39-0974444,PCM CREDIT UNION,601 WILLARD DRIVE,GREEN BAY,WI,54304,,,,,,334
2017,0000003454,5,,,,,,1074980.0,0,COMMUNICATION FEDERAL CREDIT UNION,OKLAHOMA CITY,OK,,,,,,603670.0,,40.0,2017,5,73-0582460,Communication Federal Credit U,"4141 NW Expressway, Suite 200",Oklahoma City,OK,73162,,,,,,647
2017,0000717954,1,,,,,,448465.0,0,"PYRAMAX BANK, F.S.B.",GREENFIELD,WI,,,,,,713476.0,,55.0,2017,1,39-0624390,PyraMax Bank,7001 W. Edgerton Avenue,Greenfield,WI,53220,,,,,,640
2017,0000015863,5,,,,,,176629.0,0,PREMIER FEDERAL CREDIT UNION,GREENSBORO,NC,,,,,,364588.0,,37.0,2017,5,56-0809025,Premier Federal Credit Union,1400 Yanceyville St,Greensboro,NC,27405,,,,,,15
2017,0000007000,5,,,,,,1384075.0,0,FORT KNOX FEDERAL CREDIT UNION,RADCLIFF,KY,,,,,,250186.0,,21.0,2017,5,61-0549068,Fort Knox Federal Credit Union,3939 S. Dixie Blvd,Radcliff,KY,40160,Fort Knox Federal Credit Union. - Fort Knox Federal Credit Union,3939 South Dixie Boulevard,Radcliff,KY,40160,860
2017,0000009976,5,,,,,,2305052.0,0,GROW FINANCIAL FEDERAL CREDIT UNION,TAMPA,FL,,,,,,929585.0,,12.0,2017,5,59-0772528,GROW FINANCIAL FCU,9927 DELANEY LAKE DRIVE,TAMPA,FL,33619,,,,,,1097
2017,0000002709,5,,,,,,79276.0,0,NORTHEAST FAMILY FEDERAL CREDIT UNION,MANCHESTER,CT,,,,,,819770.0,,9.0,2017,5,06-0655103,Northeast Family FCU,233 Main St POB 180,Manchester,CT,06042,,,,,,59
2017,0000027269,3,,,,,,279432.0,0,DEAN CO-OPERATIVE BANK,FRANKLIN,MA,,,,,,271275.0,,25.0,2017,3,04-1237280,DEAN COOPERATIVE BANK,21 MAIN STREET,FRANKLIN,MA,02038,,,,,,305
2017,0000068657,5,,,,,,400057.0,0,NUTMEG STATE FINANCIAL CREDIT UNION,ROCKY HILL,CT,,,,,,857772.0,,9.0,2017,5,06-0655039,NUTMEG STATE FCU,521 Cromwell Ave,Rocky Hill,CT,06067,,,,,,632
2017,0000004792,5,,,,,,183381.0,0,NET FEDERAL CREDIT UNION,SCRANTON,PA,,,,,,17772.0,,42.0,2017,5,23-1906213,NET FEDERAL CREDIT UNION,119 MULBERRY STREET,SCRANTON,PA,18503,,,,,,205
2017,0000068571,5,,,,,,274137.0,0,CREDIT UNION OF GEORGIA,WOODSTOCK,GA,,,,,,246880.0,,13.0,2017,5,58-6034116,Credit Union of Georgia,3048 Eagle Drive,WOODSTOCK,GA,30189,,,,,,21
2017,0000000665,5,,,,,,172135.0,0,PENINSULA COMMUNITY FEDERAL CREDIT UNION,SHELTON,WA,,,,,,949471.0,,53.0,2017,5,91-0533444,Peninsula Community Federal Credit Union,521 W Railroad Ave,Shelton,WA,98584,,,,,,133
2017,0000700041,1,,,,,,240334.0,0,FIRST FEDERAL BANK OF OHIO,GALION,OH,,,,,,207470.0,,39.0,2017,1,34-4239952,FIRST FEDERAL BANK OF OHIO,140 N COLUMBUS ST.,GALION,OH,44833,,,,,,346
2017,0000066836,5,,,,,,3303926.0,0,"VIRGINIA CREDIT UNION, INC.",NORTH CHESTERFIELD,VA,,,,,,807795.0,,51.0,2017,5,54-0578719,Virginia Credit Union,PO Box 90010,Richmond,VA,23225,,,,,,3217
2017,0000021714,3,,,,,,715152.0,0,PREMIER BANK,MAPLEWOOD,MN,,,,,,33259.0,,27.0,2017,3,41-1233917,Premier Bank,2866 White Bear Ave,Maplewood,MN,55109,,,,,,80
2017,0000005797,5,,,,,,1863094.0,0,ORNL FEDERAL CREDIT UNION,OAK RIDGE,TN,,,,,,825379.0,,47.0,2017,5,62-0476738,ORNL FEDERAL CREDIT UNION,221 SOUTH RUTGERS AVENUE,OAK RIDGE,TN,37830,,,,,,3131
2017,0000024904,1,,,,,,343844.0,0,"FIRST COMMONS BANK, N.A.",NEWTON CENTER,MA,,,,,,3955053.0,,25.0,2017,1,27-0274638,"FIRST COMMONS BANK, N.A.",718 BEACON STREET,NEWTON CENTRE,MA,02459-0000,,,,,,113
2017,0000067928,5,,,,,,1979755.0,0,EECU,FORT WORTH,TX,,,,,,820598.0,,48.0,2017,5,75-0275915,EECU,1617 W. 7TH STREET,FORT WORTH,TX,76102,,,,,,1504
2017,0000023620,3,,,,,,1388096.0,0,DEDHAM INSTITUTION FOR SAVINGS,DEDHAM,MA,,,,,,193809.0,,25.0,2017,3,04-1238700,DEDHAM INSTITUTION FOR SAVINGS,55 ELM STREET,DEDHAM,MA,02026,,,,,,499
2017,0000012679,5,,,,,,219023.0,0,ABCO PUBLIC EMPLOYEES FEDERAL CREDIT UNION,WILLINGBORO,NJ,,,,,,151881.0,,34.0,2017,5,21-0744759,ABCO FEDERAL CREDIT UNION,MAIN STREET P O BOX 247,RANCOCAS,NJ,08073-0247,,,,,,145
2017,0000001936,3,,,,,,243021.0,0,COMMUNITY STATE BANK OF MISSOURI,BOWLING GREEN,MO,,,,,,825548.0,,29.0,2017,3,43-0169830,COMMUNITY STATE BANK OF MO,117 W CHURCH ST,BOWLING GREEN,MO,63334,,,,,,144
2017,0000008323,5,,,,,,137299.0,0,MARSHLAND COMMUNITY FEDERAL CREDIT UNION,BRUNSWICK,GA,,,,,,523385.0,,13.0,2017,5,58-0872500,MARSHLAND CMNTY FCU,3650 COMMUNITY ROAD,BRUNSWICK,GA,31520,,,,,,70
2017,0000061810,5,,,,,,778522.0,0,"KEMBA CREDIT UNION, INC.",WEST CHESTER,OH,,,,,,704492.0,,39.0,2017,5,31-6034125,KEMBA CREDIT UNION INC.,8763 UNION CENTRE BLVD,WEST CHESTER,OH,45069,,,,,,618
2017,0000062969,5,,,,,,1082005.0,0,COLLINS COMMUNITY CREDIT UNION,CEDAR RAPIDS,IA,,,,,,278096.0,,19.0,2017,5,42-0190489,COLLINS COMMUNITY CREDIT UNION,1150 42ND STREET NE,CEDAR RAPIDS,IA,52402,,,,,,3011
2017,0000060215,5,,,,,,51571.0,0,SUPERIOR CREDIT UNION,COLLEGEVILLE,PA,,,,,,628598.0,,42.0,2017,5,23-1514461,Superior Credit Union,100 Crosskeys Rd,Collegeville,PA,19426-3129,,,,,,98
2017,0000062665,5,,,,,,260127.0,0,CENTRAL WILLAMETTE COMMUNITY CREDIT UNION,ALBANY,OR,,,,,,833598.0,,41.0,2017,5,93-0496543,CWCCU,7101 Supra Dr SW,Albany,OR,97322,,7101 Supra Dr SW,Albany,OR,97322,147
2017,0000035441,3,,,,,,333036.0,0,FOUR CORNERS COMMUNITY BANK,FARMINGTON,NM,,,,,,2855866.0,,35.0,2017,3,85-0464375,FOUR CORNERS COMMUNITY BANK,500 W MAIN ST STE 101,FARMINGTON,NM,87401,,,,,,99
2017,0000702893,1,,,,,,191206.0,0,FIRST FEDERAL SAVINGS & LOAN ASSOCIATION OF NEWARK,NEWARK,OH,,,,,,623874.0,,39.0,2017,1,31-4265148,FIRST FEDERAL S&L OF NEWARK,2 NORTH SECOND STREET,NEWARK,OH,43055,,,,,,374
2017,0000005852,5,,,,,,375312.0,0,CENTURY FEDERAL CREDIT UNION,CLEVELAND,OH,,,,,,640376.0,,39.0,2017,5,34-0712519,Century Federal Credit Union,1240 East 9th St. Room 719,Cleveland,OH,44199,,,,,,17
2017,0000019668,5,,,,,,50432.0,0,ST. AGNES FEDERAL CREDIT UNION,BALTIMORE,MD,,,,,,909381.0,,24.0,2017,5,52-0912207,Five Star FCU,900 Caton Ave Box 008 Baltimore MD 21229,Baltimore,MD,21229,`,,,,,14
2017,0000060041,5,,,,,,169122.0,0,UNITED CREDIT UNION,CHICAGO,IL,,,,,,484897.0,,17.0,2017,5,36-1894017,UNITED CREDIT UNION,4444 S PULASKI ROAD,CHICAGO,IL,60632,,,,,,57
2017,0000004122,5,,,,,,111650.0,0,HIGHMARK FEDERAL CREDIT UNION,RAPID CITY,SD,,,,,,460079.0,,46.0,2017,5,46-0242124,Highmark Federal Credit Union,725 5th Street,Rapid City,SD,57701,,,,,,165
2017,0000024279,5,,,,,,470736.0,0,GFA FEDERAL CREDIT UNION,GARDNER,MA,,,,,,266794.0,,25.0,2017,5,04-1355545,GFA FEDERAL CREDIT UNION,PO BOX 468,229 PARKER ST,MA,01440,,,,,,401
2017,0000017623,5,,,,,,747061.0,0,HONDA FEDERAL CREDIT UNION,TORRANCE,CA,,,,,,453286.0,,6.0,2017,5,95-3036119,HONDA FCU,1919 TORRANCE BLVD,TORRANCE,CA,90509,,,,,,1273
2017,0000026512,3,,,,,,88896.0,0,METHUEN CO-OPERATIVE BANK,METHUEN,MA,,,,,,157379.0,,25.0,2017,3,04-1615835,Methuen Co-operative Bank,243 Broadway,Methuen,MA,01844,,,,,,49
2017,0000029901,3,,,,,,90623.0,0,KOPERNIK BANK,BALTIMORE,MD,,,,,,428471.0,,24.0,2017,3,52-0379320,Kopernik Bank,2101 Eastern Ave,Baltimore,MD,21231,,,,,,50
2017,0000067494,5,,,,,,247926.0,0,"EDUCATION CREDIT UNION, THE",AMARILLO,TX,,,,,,647094.0,,48.0,2017,5,75-0693720,Education Credit Union,4400 Interstate 40 West,Amarillo,TX,79106-5940,,,,,,156
2017,0000015209,5,,,,,,369801.0,0,CALL FEDERAL CREDIT UNION,RICHMOND,VA,,,,,,19981.0,,51.0,2017,5,54-0754383,Call Federal Credit Union,4605 Commerce Road,Richmond,VA,23234,,,,,,193
2017,0000068613,5,,,,,,834510.0,0,ONE NEVADA CREDIT UNION,LAS VEGAS,NV,,,,,,863988.0,,32.0,2017,5,88-0063564,ONE NEVADA CREDIT UNION,2645 S MOJAVE RD,LAS VEGAS,NV,89121,,,,,,1958
2017,0000011032,5,,,,,,56653.0,0,HEART O TX FEDERAL CREDIT UNION,WACO,TX,,,,,,628589.0,,48.0,2017,5,74-1279922,Heart O' Texas FCU,PO Box 11,Waco,TX,76703-0011,,,,,,33
2017,0000703758,1,,,,,,826103.0,0,ROSEDALE FEDERAL SAVINGS AND LOAN ASSOCIATION,NOTTINGHAM,MD,,,,,,86675.0,,24.0,2017,1,52-0465075,Rosedale Federal Savings & Loa,9616 Belair Road,Baltimore,MD,21236,,,,,,389
2017,0000704241,1,,,,,,263690.0,0,DEARBORN FEDERAL SAVINGS BANK,DEARBORN,MI,,,,,,1005075.0,,26.0,2017,1,38-0468920,DEARBORN FEDERAL SAVINGS BANK,22315 MICHIGAN AVENUE,DEARBORN,MI,48124,,,,,,185
2017,0000066328,5,,,,,,3459301.0,0,"WRIGHT-PATT CREDIT UNION, INC.",BEAVERCREEK,OH,,,,,,368492.0,,39.0,2017,5,31-0278870,WRIGHT-PATT CREDIT UNION,3560 PENTAGON BLVD.,BEAVERCREEK,OH,45431,,,,,,3971
2017,0000061455,5,,,,,,60285.0,0,FIRST GENERAL CREDIT UNION,MUSKEGON,MI,,,,,,1006296.0,,26.0,2017,5,38-1545237,First General Credit Union,589 E Ellis Rd,Muskegon,MI,49441,,,,,,35
2017,0000068644,5,,,,,,790445.0,0,"PARK COMMUNITY CREDIT UNION, INC.",LOUISVILLE,KY,,,,,,751085.0,,21.0,2017,5,61-0654642,Park Community Credit Union,2515 Blankenbaker Parkway,Louisville,KY,40299,,,,,,848
2017,0000017127,5,,,,,,249318.0,0,TRUGROCER FEDERAL CREDIT UNION,BOISE,ID,,,,,,74980.0,,16.0,2017,5,82-0264981,TruGrocer Federal Credit Union,PO Box 8145,Boise,ID,83707-2145,,,,,,61
2017,0000068287,5,,,,,,1363239.0,0,CENTRA CREDIT UNION,COLUMBUS,IN,,,,,,461674.0,,18.0,2017,5,35-0885381,CENTRA CREDIT UNION,3801 TUPELO DRIVE,COLUMBUS,IN,47202,,,,,,1910
2017,0000018708,5,,,,,,1546620.0,0,PARTNERS FEDERAL CREDIT UNION,BURBANK,CA,,,,,,761486.0,,6.0,2017,5,96-2622194,PARTNERS FEDERAL CREDIT UNION,13705 INTERNATIONAL DRIVE SOUTH,ORLANDO,FL,32821,,,,,,1235
2017,0000014542,5,,,,,,101739.0,0,ONTARIO MONTCLAIR SCHOOL EMPLOYEES FEDERAL CREDIT UNION,ONTARIO,CA,,,,,,6486.0,,6.0,2017,5,95-2239864,ONTARIO-MONTCLAIR SCHOOL EFCU,1520 N PALMETTO AVE,ONTARIO,CA,91773,,,,,,43
2017,0000068391,5,,,,,,1500190.0,0,CAMPUS USA CREDIT UNION,JONESVILLE,FL,,,,,,79677.0,,12.0,2017,5,59-0637646,CAMPUS USA CREDIT UNION,14007 NW 1ST ROAD,NEWBERRY,FL,32669,,,,,,1046
2017,0000068505,5,,,,,,791167.0,0,INTOUCH CREDIT UNION,PLANO,TX,,,,,,74887.0,,48.0,2017,5,75-1447986,INTOUCH CREDIT UNION,P O BOX 250169,PLANO,TX,75025,,,,,,463
2017,0000026516,3,,,,,,206727.0,0,WAKEFIELD CO-OPERATIVE BANK,WAKEFIELD,MA,,,,,,330873.0,,25.0,2017,3,04-1939190,WAKEFIELD CO-OPERATIVE BANK,342 MAIN STREET,WAKEFIELD,MA,01880,,,,,,123
2017,0000010687,5,,,,,,67451.0,0,HORIZON FEDERAL CREDIT UNION,WILLIAMSPORT,PA,,,,,,185989.0,,42.0,2017,5,24-0840764,HORIZON FEDERAL CREDIT UNION,2849 REACH ROAD,WILLIAMSPORT,PA,17701,,,,,,184
2017,0000066848,5,,,,,,1376405.0,0,COVANTAGE CREDIT UNION,ANTIGO,WI,,,,,,989794.0,,55.0,2017,5,39-0945701,COVANTAGE CREDIT UNION,"723 6th Ave, PO Box 107",Antigo,WI,54409,,,,,,4548
2017,0000060823,5,,,,,,737581.0,0,ALABAMA CREDIT UNION,TUSCALOOSA,AL,,,,,,253392.0,,1.0,2017,5,63-0003700,Alabama Credit Union,220 Paul W. Bryant Dr. E.,Tuscaloosa,AL,35401-2007,,,,,,343
2017,0000061657,5,,,,,,196075.0,0,UNITED FINANCIAL CREDIT UNION,SAGINAW,MI,,,,,,959797.0,,26.0,2017,5,38-1777731,United Financial CreditUnion,4685 State St.,Saginaw,MI,48603,,,,,,445
2017,0000001748,5,,,,,,118568.0,0,RELIANT FEDERAL CREDIT UNION,CASPER,WY,,,,,,137278.0,,56.0,2017,5,83-0172049,Reliant Federal Credit Union,4015 Plaza Dr,Casper,WY,82604,,,,,,17
2017,0000067132,5,,,,,,606140.0,0,UTAH POWER CREDIT UNION,SALT LAKE CITY,UT,,,,,,513199.0,,49.0,2017,5,87-0188878,Utah Power Credit Union,957 E 6600 S,Salt Lake City,UT,84117,,,,,,171
2017,0000001074,5,,,,,,712400.0,0,FARMERS INSURANCE GROUP FEDERAL CREDIT UNION,LOS ANGELES,CA,,,,,,772576.0,,6.0,2017,5,95-1661138,Farmers Insurance Group Federa,4601 Wilshire Bl. Ste 110,Los Angeles,CA,90010,,,,,,170
2017,0000024877,5,,,,,,1150785.0,0,FIREFIGHTERS FIRST CREDIT UNION,LOS ANGELES,CA,,,,,,475895.0,,6.0,2017,5,95-0949175,FIREFIGHTERS FIRST CREDIT UNIO,815 COLORADO BLVD,LOS ANGELES,CA,90041,,,,,,926
2017,0000001759,5,,,,,,129001.0,0,INSPIRE FEDERAL CREDIT UNION,BRISTOL,PA,,,,,,1864384.0,,42.0,2017,5,23-1390605,INSPIRE FEDERAL CREDIT UNION,"3 FRIENDS LANE, SUITE 100",NEWTOWN,PA,18940,,,,,18940,155
2017,0000060735,5,,,,,,124861.0,0,MID CAROLINA CREDIT UNION,LUGOFF,SC,,,,,,530196.0,,45.0,2017,5,57-0421351,MID CAROLINA CREDIT UNION,PO BOX 549,LUGOFF,SC,29078,,,,,,104
2017,0000067153,5,,,,,,113677.0,0,MEMBERS FIRST CREDIT UNION,BRIGHAM CITY,UT,,,,,,448693.0,,49.0,2017,5,87-0241679,Members First Credit Union,120 E 1000 S,Brigham City,UT,84302,,,,,,28
2017,0000024465,5,,,,,,135311.0,0,GOVERNMENT EMPLOYEES FEDERAL CREDIT UNION,AUSTIN,TX,,,,,,562991.0,,48.0,2017,5,74-0650996,Government Employees FCU,10806 Metric Blvd.,Austin,TX,78758,,,,,,139
2017,0000011065,5,,,,,,9355768.0,0,SECURITY SERVICE FEDERAL CREDIT UNION,SAN ANTONIO,TX,,,,,,666581.0,,48.0,2017,5,74-1277697,SECURITY SERVICE FEDERAL CU,15000 W INTERSTATE 10 BLDG 4,SAN ANTONIO,TX,78249,,,,,,8126
2017,0000064706,5,,,,,,50936.0,0,STAR CHOICE CREDIT UNION,MINNEAPOLIS,MN,,,,,,657794.0,,27.0,2017,5,41-0415875,Star Choice Credit Union,10750 France Ave S,Bloomington,MN,55431,,,,,,71
2017,0000013394,5,,,,,,60902.0,0,MENLO SURVEY FEDERAL CREDIT UNION,MENLO PARK,CA,,,,,,964885.0,,6.0,2017,5,94-1507159,Menlo Survey FCU,345 Middlefield Rd,Menlo Park,CA,94025-3561,,,,,,9
2017,0000068471,5,,,,,,861192.0,0,FORT WORTH COMMUNITY CREDIT UNION,BEDFORD,TX,,,,,,325271.0,,48.0,2017,5,75-0796472,Fort Worth Community Credit Union,1905 Forest Ridge Dr,Bedford,TX,76095-7848,,,,,,219
2017,0000024746,5,,,,,,134083.0,0,HORIZON UTAH FEDERAL CREDIT UNION,FARMINGTON,UT,,,,,,397595.0,,49.0,2017,5,87-0262310,HORIZON UTAH FEDERAL CREDIT UN,PO BOX 687,FARMINGTON,UT,84075,,,,,,109
2017,0000011539,3,,,,,,319866.0,0,ENTERPRISE BANK OF SOUTH CAROLINA,EHRHARDT,SC,,,,,,457426.0,,45.0,2017,3,57-0159980,Enterprise Bank of SC,13497 Broxton Bridge Rd.,Ehrhardt,SC,29081,,,,,,205
2017,0000001830,5,,,,,,252092.0,0,HONOLULU FEDERAL CREDIT UNION,HONOLULU,HI,,,,,,275778.0,,15.0,2017,5,99-0073445,Honolulu Federal Credit Union,P.O. Box 235862,Honolulu,HI,96823,,,,,,25
2017,0000066346,5,,,,,,107209.0,0,RIVER WORKS CREDIT UNION,LYNN,MA,,,,,,196499.0,,25.0,2017,5,04-6061145,River Works Credit Union,947 Western Ave,Lynn,MA,01905,,,,,,1
2017,0000067390,5,,,,,,2139645.0,0,GEORGIA'S OWN CREDIT UNION,ATLANTA,GA,,,,,,335092.0,,13.0,2017,5,58-0147128,Georgia's Own Credit Union,"1155 Peachtree Street, Suite 100",ATLANTA,GA,30309,,,,,,89
2017,0000010257,5,,,,,,106667.0,0,SENTINEL FEDERAL CREDIT UNION,ELLSWORTH AFB,SD,,,,,,727183.0,,46.0,2017,5,46-0248915,Sentinel Federal Credit Union,2723 Lemay Boulevard,Ellsworth Air Force Base,SD,57706,,,,,,39
2017,0000060238,5,,,,,,767252.0,0,GREAT LAKES CREDIT UNION,BANNOCKBURN,IL,,,,,,630395.0,,17.0,2017,5,36-1163912,Great Lakes Credit Union,2525 Green Bay,North Chicago,IL,60064,,,,IL,,549
2017,0000067190,5,,,,,,2664821.0,0,SUMMIT CREDIT UNION,MADISON,WI,,,,,,734499.0,,55.0,2017,5,39-0230585,Summit Credit Union,PO Box 8046,Madison,WI,53708-8046,,,,,,7865
2017,0000062812,5,,,,,,124124.0,0,GREATER KC PUBLIC SAFETY CREDIT UNION,KANSAS CITY,MO,,,,,,682291.0,,29.0,2017,5,44-0526700,GREATER KC PUBLIC SAFETY CU,2800 E 14TH ST,KANSAS CITY,MO,64127,,,,,,179
2017,0000010696,5,,,,,,886538.0,0,EDUCATIONAL SYSTEMS FEDERAL CREDIT UNION,GREENBELT,MD,,,,,,832489.0,,24.0,2017,5,52-0695019,Educational Systems F C U,PO Box 179,Greenbelt,MD,20768-0179,,,,,,490
2017,0000024629,5,,,,,,73189.0,0,TRUST FEDERAL CREDIT UNION,CHATTANOOGA,TN,,,,,,392198.0,,47.0,2017,5,62-0331198,Trust Federal Credit Union,2186 Northgate Park Lane,Chattanooga,TN,37415,,,,,,115
2017,0000024716,1,,,,,,454742.0,0,"AMERICAN PLUS BANK, NATIONAL ASSOCIATION",ARCADIA,CA,,,,,,3623110.0,,6.0,2017,1,20-8502680,AMERICAN PLUS BANK N.A.,630 WEST DUARTE ROAD,ARCADIA,CA,91007,,,,,,46
